EncuestaHogar_id,DEPARTAMENTO,Estrato,IdTamanoHogar,TamanoHogar,Personas,PersonasMenor4,PersonasDesde4,Autos,Motos,Otros,Vehiculos,EspaciosEstacionamiento,AutoECH,MotoECH,ZonaIMM,Ponderacion
4967,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,962.6405131003
4982,1,2,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Oeste,94.3635730086
4984,3,5,3,3 o 4 Personas,3,0,3,1,0,0,1,0,2,2,,377.3103155781
5020,3,5,3,3 o 4 Personas,3,0,3,0,1,0,1,0,2,1,,327.6642214231
5034,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,137.6346653954
5039,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,226.4725752206
5085,16,48,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,1,,429.8083809106
5097,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,333.0812702013
5108,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,790.2424398177
5114,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,165.7535755299
5116,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,286.8318824138
5118,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,457.8974884925
5885,3,5,4,5 o mas Personas,5,1,4,2,0,0,2,3,1,2,,485.5434426082
5901,1,3,3,3 o 4 Personas,4,1,3,1,0,0,1,2,1,2,Este,252.0771693579
5902,1,2,3,3 o 4 Personas,3,1,2,0,1,0,1,0,1,1,Este,1234.9878044963
5916,3,5,3,3 o 4 Personas,4,1,3,0,1,0,1,1,2,1,,635.2715436693
5966,1,4,2,2 Personas,2,0,2,2,0,0,2,1,2,2,Centro,459.3473726305
5973,1,2,2,2 Personas,2,0,2,1,0,0,1,1,2,1,Este,835.0395072612
6878,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,164.5392193691
5987,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,116.4851503569
5996,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,732.2613265467
6003,1,1,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,121.6256456141
6008,3,5,3,3 o 4 Personas,4,0,4,2,0,0,2,0,2,2,,460.0242212778
6028,3,5,2,2 Personas,2,0,2,1,0,0,1,1,1,2,,410.7908860443
6070,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,458.9332678734
6072,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,1708.6613933175
6085,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,120.0691600802
6343,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,53.3640711467
6868,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,4,2,2,Oeste,628.8910032696
6871,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,546.0241422978
6872,1,3,1,1 Persona,1,0,1,0,0,1,1,0,2,2,Centro,159.8338049753
6873,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,256.6689185834
6874,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,365.8361753395
6876,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,1,2,2,,898.1425272566
6877,1,2,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Oeste,1115.9164324309
6895,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,176.0532368761
6896,1,1,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,Oeste,233.358347918
6899,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,406.199384953
6900,1,2,2,2 Personas,2,0,2,1,0,0,1,1,2,2,Oeste,364.3808758958
6901,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,197.3729744436
7011,1,4,2,2 Personas,2,0,2,1,0,1,2,1,1,2,Centro,339.6122754993
7013,1,4,3,3 o 4 Personas,4,1,3,1,0,0,1,1,1,2,Centro,1001.5240220945
7014,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,1109.7156185811
7016,1,2,3,3 o 4 Personas,4,0,4,0,1,0,1,0,2,1,Este,273.8718885206
7017,1,2,4,5 o mas Personas,6,0,6,1,0,1,2,2,2,2,Oeste,1785.4894824668
7018,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,867.7895951269
7019,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,130.4455072476
7020,1,3,4,5 o mas Personas,5,1,4,1,0,1,2,1,1,2,Este,313.3870180362
7021,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,226.7973023737
7022,1,3,2,2 Personas,2,0,2,1,1,0,2,0,1,1,Oeste,365.8361753395
7023,1,3,1,1 Persona,1,0,1,1,0,0,1,0,2,2,Centro,210.1518546897
7024,3,5,4,5 o mas Personas,5,1,4,0,1,1,2,2,1,2,,187.9523003645
7026,3,5,2,2 Personas,2,0,2,0,0,0,0,1,2,2,,454.8041952633
7028,1,1,3,3 o 4 Personas,4,0,4,0,1,0,1,2,2,1,Este,266.6451022187
7034,1,1,3,3 o 4 Personas,4,0,4,2,0,0,2,0,2,2,Este,97.7698708135
7080,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,373.1164779459
7081,1,2,2,2 Personas,2,0,2,0,1,0,1,0,2,2,Oeste,334.0158029045
7082,16,5,3,3 o 4 Personas,3,2,1,0,0,0,0,0,2,2,,63.4212978119
7084,16,5,2,2 Personas,2,0,2,0,0,0,0,1,2,2,,893.6364547264
3640,1,4,3,3 o 4 Personas,4,0,4,4,0,1,5,0,1,2,Centro,1044.0597913726
3709,1,3,2,2 Personas,2,0,2,0,0,0,0,0,1,2,Centro,338.5349682247
3714,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,149.7158662728
3716,1,3,2,2 Personas,2,0,2,0,0,0,0,1,1,2,Este,192.9285302786
3736,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,359.2052913935
3744,1,3,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Centro,370.366475861
3759,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,564.7697529698
3765,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,444.7005928896
3768,16,5,3,3 o 4 Personas,4,1,3,1,1,0,2,1,1,1,,353.9598431029
3783,1,2,3,3 o 4 Personas,3,0,3,0,1,0,1,1,2,1,Este,123.4987804496
3890,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,408.9689267116
3935,3,5,1,1 Persona,1,0,1,1,0,0,1,1,2,2,,212.6763924291
3951,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,240.7654536267
3964,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,277.6683765568
3966,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,227.7380474349
3972,1,1,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,Oeste,599.1633257354
3979,1,2,3,3 o 4 Personas,4,0,4,0,2,0,2,2,2,1,Este,202.8680655708
3992,1,1,2,2 Personas,2,0,2,1,0,0,1,3,1,2,Oeste,149.6931022943
3997,1,4,4,5 o mas Personas,5,0,5,1,0,0,1,1,1,2,Centro,651.0147606838
4018,1,1,3,3 o 4 Personas,3,0,3,0,1,0,1,0,2,1,Oeste,195.516453661
4028,1,3,2,2 Personas,2,0,2,1,0,0,1,2,1,2,Oeste,174.7277255353
4031,1,1,4,5 o mas Personas,5,0,5,0,0,0,0,2,2,2,Este,887.0834577828
4046,1,2,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Este,135.8835451324
4054,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,607.0163092943
4069,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,144.972393282
5003,1,1,4,5 o mas Personas,5,3,2,0,1,0,1,1,2,2,Este,882.262352034
5013,1,2,4,5 o mas Personas,5,0,5,0,0,1,1,2,1,2,Oeste,213.4558922857
6107,1,1,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Este,1359.5518211671
6127,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,246.2568754443
6129,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,287.9473460991
6137,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Este,287.8935915332
6149,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,459.3473726305
6160,3,10,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,,104.2567977255
6177,3,5,4,5 o mas Personas,5,0,5,1,0,0,1,1,2,1,,219.2776837585
6208,1,3,1,1 Persona,1,0,1,0,0,0,0,0,1,2,Este,189.4326577485
6214,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,317.7350025921
6222,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,189.4326577485
6226,1,1,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Este,470.0578105099
6242,1,3,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,1,Este,197.4127484799
6250,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,144.972393282
6257,3,5,1,1 Persona,1,0,1,1,1,0,2,1,2,1,,358.191818828
6263,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,284.4214337628
6865,1,3,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,2,Oeste,94.5936086466
6866,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,571.2578585228
6961,1,3,2,2 Personas,2,0,2,1,1,0,2,1,2,1,Este,844.5173400873
6963,1,1,4,5 o mas Personas,6,2,4,0,1,0,1,0,2,2,Este,545.7057519964
7035,16,5,4,5 o mas Personas,5,1,4,0,1,0,1,1,2,2,,209.9780886265
7036,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,351.6414582299
7112,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,185.0744516999
7086,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,189.2883693299
7087,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,496.4609415501
7088,16,5,2,2 Personas,2,0,2,0,0,0,0,0,2,1,,540.8852225975
7089,1,4,4,5 o mas Personas,5,0,5,1,0,0,1,1,1,2,Este,368.0200401526
7090,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,1,,132.0399276571
7093,3,5,4,5 o mas Personas,6,1,5,0,1,0,1,0,2,1,,822.5457621883
7094,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,134.3219320605
7095,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,1,,335.8048301513
7096,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,324.9084818732
7105,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,324.9084818732
7106,3,5,3,3 o 4 Personas,3,0,3,0,1,0,1,1,2,1,,317.7350025921
7107,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,159.0489211876
7108,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,283.6413260782
7109,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,163.8072426894
7110,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,301.9634336275
7111,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,334.0158029045
7113,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,130.4455072476
7114,1,1,4,5 o mas Personas,6,1,5,0,0,0,0,0,2,2,Oeste,220.6678997144
7116,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Este,580.0332174292
7117,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,303.6507299132
7118,1,3,2,2 Personas,2,0,2,0,1,0,1,0,1,2,Centro,222.0498178678
7119,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,180.5530019165
3173,3,10,2,2 Personas,2,0,2,0,1,0,1,0,2,1,,352.1064737523
3686,1,4,2,2 Personas,2,0,2,0,0,0,0,0,1,2,Centro,891.4822231858
3695,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,381.7235032079
4163,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,100.798801055
4173,1,2,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,2,Este,263.7284852421
4182,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,1,2,2,Este,243.441678685
4204,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,195.6682608714
4208,1,4,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Este,1176.3950938671
4216,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,1,2,Este,185.0744516999
4222,1,4,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,2,Este,340.2861542252
4228,1,4,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,148.0361200895
4238,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,288.5888145387
4240,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,400.9946453499
4248,1,3,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Este,133.1948374794
4252,1,4,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,2,Este,183.0327041666
4265,1,3,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Este,307.0758244905
4274,1,4,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Este,54.4250441505
4279,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,2,Este,206.7924141579
4289,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,54.4250441505
4296,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,2,Este,155.0943106184
4724,3,5,3,3 o 4 Personas,3,1,2,0,1,0,1,0,2,1,,178.725938958
4733,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,2,Este,88.6253203534
4755,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,197.4127484799
4762,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,471.382628463
4765,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,598.4073938298
4773,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,649.7687293344
4776,3,5,2,2 Personas,2,0,2,0,1,0,1,0,2,1,,1173.6882458409
4783,1,2,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,1,Este,527.4569704842
4802,1,4,1,1 Persona,1,0,1,0,1,0,1,1,2,1,Centro,231.2443083026
4812,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,408.187831129
4820,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,252.1211051759
4837,3,5,4,5 o mas Personas,5,0,5,0,1,1,2,0,1,1,,297.5911422437
4851,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,188.2565843233
4858,1,4,3,3 o 4 Personas,4,2,2,0,0,0,0,0,2,2,Centro,121.1624943074
4870,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,380.2190069206
4875,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,1,2,2,,2234.4033604921
4882,1,1,4,5 o mas Personas,7,0,7,1,1,0,2,0,1,1,Este,1663.9552437924
4916,1,4,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Centro,431.3595751029
4932,1,2,3,3 o 4 Personas,4,0,4,0,0,1,1,2,1,2,Oeste,426.0229376988
4939,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,188.2565843233
4943,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,452.86244743
4946,3,5,3,3 o 4 Personas,3,0,3,0,1,0,1,0,1,2,,3812.8200311048
4958,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,422.2586700437
5573,1,4,3,3 o 4 Personas,3,1,2,0,0,0,0,1,1,2,Centro,716.3880061899
4964,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,371.6679445163
5232,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,371.2964167625
5235,1,1,3,3 o 4 Personas,3,0,3,0,0,1,1,1,1,2,Este,529.7865195976
5269,1,3,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,103.5959847062
5273,1,2,2,2 Personas,2,0,2,0,0,0,0,3,2,2,Oeste,364.3808758958
5278,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,154.9776985433
5286,1,4,2,2 Personas,2,0,2,1,0,0,1,4,1,2,Centro,133.8856086103
5301,3,5,2,2 Personas,2,0,2,1,0,0,1,1,1,2,,283.6413260782
5309,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,318.0978423753
5314,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,112.2698267207
5329,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,1001.0726215929
5339,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,292.0063571266
5343,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,142.0628903314
5345,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,261.962929015
5457,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,166.0215546788
5459,1,1,4,5 o mas Personas,5,0,5,0,1,0,1,1,2,1,Este,650.8492760906
5467,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,314.3605320536
5540,3,5,3,3 o 4 Personas,4,1,3,0,1,1,2,3,1,1,,460.0242212778
5583,3,5,2,2 Personas,2,0,2,0,0,0,0,1,2,2,,733.5551536505
5590,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,148.938282465
5600,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,94.7163288742
5606,3,10,2,2 Personas,2,0,2,0,1,0,1,0,2,1,,1115.0038335488
5613,1,3,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Oeste,572.9026576315
5643,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Oeste,116.4851503569
5648,16,5,4,5 o mas Personas,5,1,4,0,0,0,0,0,2,2,,209.9780886265
5660,16,5,4,5 o mas Personas,5,1,4,0,0,0,0,2,2,2,,193.8259279629
5684,1,2,3,3 o 4 Personas,3,0,3,0,1,0,1,0,2,1,Este,254.482335472
5695,1,2,4,5 o mas Personas,5,1,4,1,1,0,2,0,1,2,Este,1149.8157397789
5704,16,48,3,3 o 4 Personas,3,0,3,1,1,0,2,3,1,1,,1712.3750409205
5721,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,238.5404044133
3317,1,2,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Este,226.4725752206
3323,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,606.0867979506
3357,1,1,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,2,Este,288.8655274036
3374,1,4,1,1 Persona,1,0,1,1,0,0,1,0,2,2,Este,226.7973023737
3378,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,146.7110307301
5725,16,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,,380.5277868712
5733,1,2,3,3 o 4 Personas,4,0,4,1,1,0,2,0,1,1,Este,1906.9598163659
5754,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,171.1126123889
5756,1,3,3,3 o 4 Personas,4,0,4,0,0,0,0,3,2,2,Centro,446.8640729526
5770,16,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,826.3217841161
5777,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,301.9082982867
5779,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,196.5686912272
5786,16,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,826.3217841161
5792,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,211.1293350218
5799,16,48,2,2 Personas,2,0,2,1,0,0,1,1,1,2,,344.9123158593
5806,1,3,2,2 Personas,2,0,2,0,0,0,0,2,2,2,Centro,278.4723125719
5809,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,172.0687469508
5816,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,314.6265678899
5828,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,253.1950801906
5839,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,313.7478393959
5843,3,5,1,1 Persona,1,0,1,1,0,0,1,1,2,2,,149.2465911783
5850,1,3,4,5 o mas Personas,5,0,5,1,0,0,1,1,1,2,Centro,1965.7912949547
5879,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,439.7234879894
5925,3,9,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,,460.0242212778
5947,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,278.2292160681
5951,3,5,3,3 o 4 Personas,3,0,3,1,0,2,3,3,2,2,,148.938282465
5959,1,3,2,2 Personas,2,0,2,1,0,0,1,2,1,2,Este,169.2674841123
6041,1,4,2,2 Personas,2,0,2,1,0,0,1,0,2,2,Centro,333.0812702013
6053,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,528.3395220017
6060,1,1,3,3 o 4 Personas,4,1,3,0,0,0,0,1,1,2,Oeste,337.7504628103
6094,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,557.5019167744
6101,3,5,2,2 Personas,2,0,2,0,1,0,1,1,2,1,,332.5450029882
6345,1,1,2,2 Personas,2,0,2,1,1,0,2,2,1,2,Oeste,79.5244605938
6356,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,278.7509583872
6404,1,1,3,3 o 4 Personas,3,0,3,3,0,0,3,1,2,2,Oeste,258.5862774227
6425,3,10,3,3 o 4 Personas,3,0,3,0,1,0,1,0,2,1,,863.8420382972
6439,3,10,2,2 Personas,2,0,2,0,2,0,2,2,2,1,,234.7376491682
6447,3,5,2,2 Personas,2,0,2,0,0,0,0,0,1,2,,312.9835322242
6462,3,10,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,985.7661884524
6471,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,0,1,2,Oeste,336.8148557717
6475,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,1,1,2,,228.372033113
6485,3,5,1,1 Persona,1,0,1,1,0,0,1,1,1,1,,246.2568754443
6487,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Oeste,481.2382324105
6532,3,5,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,,610.6469581066
6548,3,5,2,2 Personas,2,0,2,0,1,0,1,0,2,1,,586.8441229204
6558,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,243.8907835597
6566,3,5,4,5 o mas Personas,6,0,6,0,1,0,1,0,2,1,,222.0873557908
6585,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,1,1,2,Oeste,561.3925034898
6593,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,248.1782013264
6678,1,4,1,1 Persona,1,0,1,0,0,1,1,1,1,2,Este,81.5284420298
6685,1,2,3,3 o 4 Personas,4,0,4,1,0,0,1,0,2,1,Oeste,229.9171409803
6735,1,3,2,2 Personas,2,0,2,1,0,0,1,2,1,2,Oeste,382.2168996085
6856,1,4,4,5 o mas Personas,5,0,5,2,0,0,2,1,1,2,Centro,385.7865248496
6857,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,159.282634614
6858,1,3,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,861.3266157002
6860,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,248.6303632949
6861,1,1,2,2 Personas,2,0,2,1,0,0,1,2,1,2,Este,121.6256456141
6862,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,865.5950813076
6863,3,5,1,1 Persona,1,0,1,0,0,0,0,1,2,2,,156.7089207373
6864,3,5,2,2 Personas,2,0,2,1,0,0,1,1,1,2,,224.9569137862
6904,1,4,4,5 o mas Personas,5,0,5,1,0,0,1,1,2,2,Centro,1081.217497276
6914,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,339.6122754993
3387,1,3,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Este,266.3896749588
3391,1,4,4,5 o mas Personas,6,0,6,1,0,0,1,0,1,2,Centro,500.4449514249
3892,1,4,4,5 o mas Personas,5,0,5,2,0,0,2,1,1,2,Centro,898.4765118209
3416,1,4,1,1 Persona,1,0,1,0,0,1,1,1,1,2,Centro,969.4472924993
3422,1,2,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,288.4681934175
3427,1,4,2,2 Personas,2,0,2,1,0,0,1,12,1,2,Centro,200.284162474
3589,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,318.8332664088
3594,1,4,2,2 Personas,2,0,2,0,0,0,0,1,1,2,Centro,259.0632101565
3597,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,136.3748484861
3603,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,236.6104616624
3611,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,1,2,2,Centro,142.7852383471
3615,1,3,2,2 Personas,2,0,2,1,1,0,2,0,1,1,Centro,236.6104616624
3622,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,685.7555562967
3629,1,1,1,1 Persona,1,0,1,0,1,0,1,1,1,1,Centro,163.5875706846
3633,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,806.5791543109
3655,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,142.7852383471
3667,1,4,3,3 o 4 Personas,3,0,3,3,0,0,3,1,1,2,Centro,248.6432598803
3707,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,149.7158662728
3742,1,2,1,1 Persona,1,0,1,1,0,0,1,0,2,2,Oeste,120.785373451
3793,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,121.4602919653
3796,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,606.9959859614
3912,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,1,,358.191818828
3917,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,331.4800774399
3923,1,4,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,235.1161907303
4503,3,5,2,2 Personas,2,0,2,2,0,0,2,2,1,2,,322.7642676062
4510,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,172.0687469508
5045,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,505.2142202431
5068,1,2,4,5 o mas Personas,7,2,5,0,0,0,0,0,2,1,Oeste,538.0927207434
5076,1,2,3,3 o 4 Personas,3,0,3,2,0,0,2,2,2,2,Oeste,157.1802660268
5131,16,5,3,3 o 4 Personas,4,1,3,1,0,0,1,0,1,2,,1213.5766049241
