EncuestaPersona_id,EncuestaHogar_ID,zonaimm,ZatHogar,MZatHogar,DptoHogar,estrato,Anillo,Idpersonaech,PARENTESCO,FECHAVIAJES,LUGAR4MANANAENUM,zat4am,Edad,Edad052009,NacimientoAnio,sexo,TamanoHogar,PersonasenHogar,Vehiculosenhogar,TipousuarioModo,Preescolar,PrimariaComun,PrimariaEspecial,CicloBasicoLiceo,BachillerSecundario,BachillerTecnilogico,Tecnico,Profesorado,Universitario,Terciario,Posgrado,EstudioPrincipal,AsistenciaInstitutoEducativo,Jubilado,Pensionista,Rentista,Estudiante,QuehaceresEnCasa,¿Se movió?,Ponderacion
4283,4279,Este,53,11,1,4,Montevideo,2,2,09/09/2009 00:00:00.000000,1,53,58,58,1950,2,3 o 4 Personas,3,2,1,0,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,1,SI,206.7924141579
4293,4289,Este,57,11,1,4,Montevideo,2,2,15/09/2009 00:00:00.000000,1,57,45,45,1964,2,2 Personas,2,1,5,1,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,54.4250441505
4297,4296,Este,52,11,1,4,Montevideo,1,1,15/09/2009 00:00:00.000000,1,52,65,65,1943,2,3 o 4 Personas,3,2,,1,6,0,3,3,0,0,0,1,0,0,MEDICINA,2,2,2,2,2,1,#N/D,155.0943106184
4298,4296,Este,52,11,1,4,Montevideo,2,4,15/09/2009 00:00:00.000000,1,52,33,33,1975,2,3 o 4 Personas,3,2,2,3,6,0,3,3,0,0,0,4,0,0,LICENCIADA EN EDUCACION INICIAL,2,2,2,2,2,1,SI,155.0943106184
4313,4312,Este,77,3,1,2,Montevideo,2,1,07/08/2009 00:00:00.000000,1,77,36,36,1971,2,5 o mas Personas,5,0,5,1,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,1212.4294681827
4316,4312,Este,77,3,1,2,Montevideo,3,12,07/08/2009 00:00:00.000000,1,77,13,13,1995,2,5 o mas Personas,5,0,5,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,1212.4294681827
4320,4312,Este,77,3,1,2,Montevideo,5,12,07/08/2009 00:00:00.000000,1,77,9,9,1998,2,5 o mas Personas,5,0,,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,1212.4294681827
4321,4312,Este,77,3,1,2,Montevideo,6,12,07/08/2009 00:00:00.000000,1,77,8,8,2000,2,5 o mas Personas,5,0,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,1212.4294681827
4328,4322,Este,84,3,1,1,Montevideo,2,2,11/09/2009 00:00:00.000000,1,84,46,46,1962,2,3 o 4 Personas,4,1,5,0,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,242.9433153548
4346,4342,Oeste,123,13,1,1,Montevideo,2,2,05/09/0009 00:00:00.000000,1,123,55,55,1953,2,2 Personas,2,0,5,0,6,0,0,0,0,1,0,0,0,0,CORTE Y CONFECCION,2,2,2,2,2,1,SI,233.8954723348
4357,4356,Este,93,9,1,1,Montevideo,1,2,31/08/2009 00:00:00.000000,1,93,51,51,1957,2,2 Personas,2,0,,1,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,65.4907322537
4369,4368,Este,94,9,1,1,Montevideo,1,1,26/08/2009 00:00:00.000000,1,94,48,48,1983,2,1 Persona,1,1,,0,6,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,#N/D,426.1886709942
4375,4370,Este,94,9,1,1,Montevideo,3,4,02/08/2009 00:00:00.000000,1,94,2,2,2006,2,3 o 4 Personas,3,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,122.9861563352
4380,4376,Este,98,9,1,1,Montevideo,2,2,,1,98,50,50,1956,2,3 o 4 Personas,3,2,5,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,264.8932597988
4383,4376,Este,98,9,1,1,Montevideo,3,3,,1,98,20,20,1988,2,3 o 4 Personas,3,2,5,2,6,0,0,0,0,1,0,0,0,0,PANADERIA,2,2,2,2,2,1,SI,264.8932597988
4387,4386,Este,95,9,1,1,Montevideo,8888,3,21/08/2009 00:00:00.000000,1,95,29,0,1980,2,3 o 4 Personas,3,0,5,,,,,,,,,,,,,,,,,,,SI,889.2845150389
4390,4386,Este,95,9,1,1,Montevideo,8888,1,21/08/2009 00:00:00.000000,1,95,54,25,1954,2,3 o 4 Personas,3,0,5,,,,,,,,,,,,,,,,,,,SI,889.2845150389
4400,4398,Este,95,9,1,1,Montevideo,2,2,18/08/2009 00:00:00.000000,1,95,60,60,1950,2,2 Personas,2,0,,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,88.8802794872
4405,4401,Este,95,9,1,1,Montevideo,1,1,18/08/2009 00:00:00.000000,1,95,59,59,1949,2,2 Personas,2,0,5,0,6,0,0,0,0,1,0,0,0,0,DACTILOGRAFIA,2,2,2,2,2,1,SI,159.0489211876
4411,4408,Centro,18,1,1,3,Montevideo,2,2,25/09/0009 00:00:00.000000,1,18,37,37,1971,2,3 o 4 Personas,3,1,,0,6,0,3,3,0,1,0,0,0,0,AUXILIAR CONTABLE,2,2,2,2,2,1,#N/D,425.6712389099
4424,4420,Este,95,9,1,2,Montevideo,2,2,18/08/2009 00:00:00.000000,1,95,43,43,1966,2,3 o 4 Personas,4,1,2,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,135.2453770472
4427,4420,Este,95,9,1,2,Montevideo,4,3,18/08/2009 00:00:00.000000,1,95,11,14,1998,2,3 o 4 Personas,4,1,,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,135.2453770472
4428,4420,Este,95,9,1,2,Montevideo,3,3,18/08/2009 00:00:00.000000,1,95,14,11,1994,2,3 o 4 Personas,4,1,,1,6,0,9,0,0,0,0,0,0,0,0,1,2,2,2,1,1,#N/D,135.2453770472
4431,4429,Este,94,9,1,1,Montevideo,2,2,07/08/2009 00:00:00.000000,1,94,34,34,1975,2,3 o 4 Personas,3,0,,2,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,1,#N/D,510.8655724692
4437,4433,Oeste,128,6,1,2,Montevideo,2,2,08/09/0009 00:00:00.000000,1,128,30,30,1978,2,3 o 4 Personas,4,1,12,1,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,229.9171409803
4445,4444,Este,77,3,1,3,Montevideo,2,2,12/10/2009 00:00:00.000000,1,77,54,54,1954,2,2 Personas,2,0,,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,#N/D,211.1293350218
4473,4472,Centro,18,1,1,3,Montevideo,1,1,23/09/0009 00:00:00.000000,1,18,29,29,1979,2,5 o mas Personas,5,0,5,2,6,0,3,3,0,0,0,2,0,0,ABOGACIA,1,2,2,2,1,1,SI,589.7373884864
4478,4472,Centro,18,1,1,3,Montevideo,4,7,23/09/0009 00:00:00.000000,1,18,52,35,1956,2,5 o mas Personas,5,0,5,0,6,0,2,0,0,3,0,0,0,0,PELUQUERIA,2,2,2,2,2,2,SI,589.7373884864
4492,4472,Centro,18,1,1,3,Montevideo,3,3,23/09/0009 00:00:00.000000,1,18,10,52,1999,2,5 o mas Personas,5,0,,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,589.7373884864
4493,4472,Centro,18,1,1,3,Montevideo,5,9,23/09/0009 00:00:00.000000,1,18,14,14,1994,2,5 o mas Personas,5,0,5,3,6,0,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,SI,589.7373884864
4507,4503,,167,17,3,5,Primer Anillo,2,2,08/10/2009 00:00:00.000000,1,167,33,33,1975,2,2 Personas,2,2,1,2,6,0,3,3,0,0,0,6,0,3,ORTODONCIA,2,2,2,2,2,1,SI,322.7642676062
4511,4510,Oeste,128,6,1,2,Montevideo,2,1,29/09/0009 00:00:00.000000,1,128,70,37,1939,2,2 Personas,2,0,12,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,SI,172.0687469508
4521,4520,Centro,30,4,1,4,Montevideo,1,1,25/09/0009 00:00:00.000000,1,30,60,60,1948,2,3 o 4 Personas,4,0,12,0,6,0,3,3,0,0,0,3,0,0,MEDICINA,2,2,1,2,2,1,SI,146.9417484154
4524,4520,Centro,30,4,1,4,Montevideo,2,4,25/09/0009 00:00:00.000000,1,30,23,23,1986,2,3 o 4 Personas,4,0,5,3,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,146.9417484154
4527,4520,Centro,30,4,1,4,Montevideo,2,4,25/09/0009 00:00:00.000000,1,30,23,23,1986,2,3 o 4 Personas,4,0,5,3,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,146.9417484154
4532,4531,Este,73,3,1,3,Montevideo,1,1,02/10/0009 00:00:00.000000,1,73,75,75,1933,2,3 o 4 Personas,3,0,,0,6,0,3,3,0,0,0,0,0,0,,2,1,1,2,2,2,#N/D,954.161617653
4533,4531,Este,73,3,1,3,Montevideo,2,11,02/10/0009 00:00:00.000000,1,73,28,28,1981,2,3 o 4 Personas,3,0,5,2,6,0,3,3,0,0,0,3,0,0,CONTADORA,1,2,2,2,1,1,SI,954.161617653
4536,4531,Este,73,3,1,3,Montevideo,3,12,02/10/0009 00:00:00.000000,1,73,11,11,1998,2,3 o 4 Personas,3,0,12,2,4,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,954.161617653
4544,4539,Este,73,3,1,2,Montevideo,1,1,02/10/0009 00:00:00.000000,1,73,77,77,1931,2,2 Personas,2,1,,0,6,0,3,0,0,2,0,0,0,0,BORDADOS,2,2,1,2,2,1,#N/D,404.8676398842
4551,4545,Este,48,2,1,4,Montevideo,2,2,06/08/2009 00:00:00.000000,1,48,43,43,1966,2,3 o 4 Personas,4,1,1,1,6,0,3,3,0,0,0,6,0,0,ARQUITECTURA,2,2,2,2,2,1,SI,139.207972183
4554,4545,Este,48,2,1,4,Montevideo,3,3,06/08/2009 00:00:00.000000,1,48,7,7,2002,2,3 o 4 Personas,4,1,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,139.207972183
4557,4545,Este,48,2,1,4,Montevideo,4,3,,1,48,2,2,2007,2,3 o 4 Personas,4,1,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,139.207972183
4559,4558,Este,72,3,1,2,Montevideo,1,1,02/10/0009 00:00:00.000000,1,72,37,37,1972,2,1 Persona,1,0,5,1,6,0,3,3,0,0,4,4,0,0,LICENCIATURA EN DIRECCION DE EMPRESAS,1,2,2,2,1,1,SI,322.0943292027
4583,4577,Este,72,3,1,3,Montevideo,2,2,29/09/2009 00:00:00.000000,1,72,71,71,1937,2,2 Personas,2,1,2,0,6,0,3,3,0,0,4,0,0,0,MAGISTERIO,2,1,2,2,2,1,SI,254.8112664057
4590,4586,Este,73,3,1,3,Montevideo,2,2,30/08/2009 00:00:00.000000,1,73,50,50,1959,2,3 o 4 Personas,3,1,12,0,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,425.6712389099
4597,4596,Oeste,135,6,1,2,Montevideo,1,1,25/09/2009 00:00:00.000000,1,135,61,61,1948,2,1 Persona,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,1728.7406575175
4604,4600,Oeste,135,6,1,2,Montevideo,2,2,23/09/2009 00:00:00.000000,1,135,50,50,1961,2,2 Personas,2,0,,1,6,0,2,0,0,0,0,0,0,0,0,2,2,1,2,2,1,#N/D,1738.4004287529
4609,4605,Centro,24,4,1,1,Montevideo,8888,2,10/09/2009 00:00:00.000000,1,24,35,66,1973,2,3 o 4 Personas,3,1,5,,,,,,,,,,,,,,,,,,,SI,239.6653302942
4616,4615,Oeste,146,8,1,3,Montevideo,1,1,05/09/2009 00:00:00.000000,1,146,78,78,1949,2,1 Persona,1,0,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,SI,332.9870936985
4620,4619,Oeste,143,23,1,2,Montevideo,2,2,25/09/2009 00:00:00.000000,1,143,44,40,1965,2,3 o 4 Personas,3,0,,0,6,0,3,1,0,3,0,0,0,0,TECNICO EN BELLEZA,2,2,2,2,2,1,#N/D,819.5828157112
4622,4619,Oeste,143,23,1,2,Montevideo,3,3,25/09/2009 00:00:00.000000,1,143,8,8,2000,2,3 o 4 Personas,3,0,,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,819.5828157112
4624,4623,,165,17,3,5,Primer Anillo,2,2,07/08/2009 00:00:00.000000,1,165,22,22,1980,2,3 o 4 Personas,3,1,2,2,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,2,SI,476.6025038881
4640,4623,,165,17,3,5,Primer Anillo,7,7,07/08/2009 00:00:00.000000,1,165,72,,1937,2,3 o 4 Personas,3,1,2,,,,,,,,,,,,,,,,,,,SI,476.6025038881
4649,4648,Oeste,149,8,1,2,Montevideo,1,1,29/09/2009 00:00:00.000000,1,149,32,32,1977,2,5 o mas Personas,5,0,,3,6,0,3,3,0,1,0,0,0,0,AUXILIAR DE ENFERMERIA,2,2,2,2,2,1,#N/D,1024.5882829713
4653,4648,Oeste,149,8,1,2,Montevideo,5,4,,1,149,1,1,2008,2,5 o mas Personas,5,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,1024.5882829713
4660,4654,,165,17,3,5,Primer Anillo,2,2,06/08/2009 00:00:00.000000,1,165,69,69,1940,2,2 Personas,2,1,2,0,6,0,2,0,0,0,0,0,0,0,,2,1,2,2,2,1,SI,1056.3194212568
4669,4665,Este,49,11,1,4,Montevideo,2,2,15/08/2009 00:00:00.000000,1,49,32,32,1977,2,3 o 4 Personas,4,1,,1,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,1,#N/D,464.0265739434
4676,4674,Este,52,11,1,4,Montevideo,2,3,17/09/2009 00:00:00.000000,1,52,44,44,1964,2,3 o 4 Personas,4,2,1,0,6,0,3,3,0,0,0,5,0,0,QUIMICA FARMACEUTICA,2,2,2,2,2,1,SI,79.9156877347
4681,4674,Este,52,11,1,4,Montevideo,3,3,17/08/2009 00:00:00.000000,1,52,12,12,1993,2,3 o 4 Personas,4,2,2,2,6,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,79.9156877347
4684,4674,Este,52,11,1,4,Montevideo,4,3,17/09/2009 00:00:00.000000,1,52,8,8,1999,2,3 o 4 Personas,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,79.9156877347
4688,4687,Este,52,11,1,4,Montevideo,1,1,18/09/2009 00:00:00.000000,1,52,63,63,1946,2,1 Persona,1,0,,0,6,0,3,3,0,0,4,0,0,0,MAESTRA MAGISTERIO,2,1,1,2,2,1,#N/D,45.9523945986
4694,4689,,157,19,3,5,Segundo Anillo,3,4,06/10/2009 00:00:00.000000,1,157,29,29,1979,2,5 o mas Personas,5,2,5,2,6,0,3,3,0,0,2,0,0,0,ADSCRIPTA,2,2,2,2,2,2,SI,407.229984123
4697,4689,,157,19,3,5,Segundo Anillo,5,4,06/10/2009 00:00:00.000000,1,157,22,22,1986,2,5 o mas Personas,5,2,5,2,6,0,3,3,0,0,0,9,0,0,ODONTOLOGIA,1,2,2,2,1,2,SI,407.229984123
4700,4689,,157,19,3,5,Segundo Anillo,1,1,06/10/2009 00:00:00.000000,1,157,61,61,1947,2,5 o mas Personas,5,2,12,0,6,0,3,3,0,0,4,0,0,0,MAESTRA DE GRADO,2,1,2,2,2,1,SI,407.229984123
4730,4724,,158,24,3,5,Primer Anillo,2,2,25/09/2009 00:00:00.000000,3,158,24,24,1984,2,3 o 4 Personas,3,1,10,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,178.725938958
4737,4733,Este,53,11,1,4,Montevideo,2,2,17/09/2009 00:00:00.000000,1,53,45,45,1963,2,3 o 4 Personas,3,2,1,1,6,0,3,3,0,0,0,4,0,0,DERECHO,2,2,2,2,2,1,SI,88.6253203534
4744,4733,Este,53,11,1,4,Montevideo,3,3,17/09/2009 00:00:00.000000,1,53,12,12,1996,2,3 o 4 Personas,3,2,2,3,6,0,9,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,88.6253203534
4757,4755,Oeste,143,23,1,3,Montevideo,2,2,06/08/2009 00:00:00.000000,1,143,54,54,1953,2,3 o 4 Personas,3,1,,0,6,0,3,0,0,4,0,0,0,0,ALTA COSTURA,2,2,2,2,2,1,#N/D,197.4127484799
4763,4762,Centro,37,2,1,4,Montevideo,1,1,29/09/2009 00:00:00.000000,1,37,80,80,1928,2,1 Persona,1,1,2,0,6,0,3,3,0,0,0,5,0,0,ESCRIBANIA,2,1,1,1,2,1,SI,471.382628463
4766,4765,Este,73,3,1,3,Montevideo,2,7,08/09/2009 00:00:00.000000,1,73,72,42,1936,2,3 o 4 Personas,3,0,12,0,6,0,0,0,0,0,0,0,0,0,,2,1,2,2,2,1,SI,598.4073938298
4775,4773,Centro,67,3,1,3,Montevideo,2,2,13/08/2009 00:00:00.000000,1,67,71,71,1937,2,2 Personas,2,0,,0,6,0,3,3,0,0,0,3,0,0,ABOGACIA,2,2,2,2,2,1,#N/D,649.7687293344
4777,4776,,156,14,3,5,Primer Anillo,2,2,09/10/2009 00:00:00.000000,1,156,52,52,1957,2,2 Personas,2,1,5,0,6,0,0,0,0,3,0,0,0,0,CORTE Y CONFECCION,2,1,2,2,2,1,SI,1173.6882458409
4784,4783,Este,102,15,1,2,Montevideo,2,2,16/09/0009 00:00:00.000000,1,102,25,25,1983,2,3 o 4 Personas,4,0,12,2,6,0,0,0,0,2,0,0,0,0,COCINA,2,2,2,2,2,1,SI,527.4569704842
4796,4783,Este,102,15,1,2,Montevideo,3,3,16/09/0009 00:00:00.000000,1,102,5,5,1999,2,3 o 4 Personas,4,0,12,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,527.4569704842
4814,4812,Centro,37,2,1,4,Montevideo,2,2,24/09/2009 00:00:00.000000,1,37,74,74,1935,2,2 Personas,2,1,5,0,6,0,3,3,0,0,0,5,0,0,QUIMICA FARMACEUTICA,2,1,2,2,2,1,SI,408.187831129
4839,4837,,155,14,3,5,Primer Anillo,2,2,27/08/2009 00:00:00.000000,1,155,37,37,1971,2,5 o mas Personas,5,2,5,0,6,0,0,0,0,9,0,0,0,0,COCINA,1,2,2,2,1,1,SI,297.5911422437
4842,4837,,155,14,3,5,Primer Anillo,3,5,27/08/2009 00:00:00.000000,1,155,17,17,1991,2,5 o mas Personas,5,2,5,3,6,0,2,0,0,0,0,0,0,0,0,1,2,2,2,1,1,SI,297.5911422437
4863,4858,Centro,39,2,1,4,Montevideo,1,2,16/10/2009 00:00:00.000000,1,39,29,36,1980,2,3 o 4 Personas,4,0,12,0,6,0,3,3,0,0,4,0,0,0,MAGISTERIO,2,2,2,2,2,1,SI,121.1624943074
4868,4858,Centro,39,2,1,4,Montevideo,3,3,,1,39,3,3,2006,2,3 o 4 Personas,4,0,,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,121.1624943074
4876,4875,,155,14,3,5,Primer Anillo,1,1,14/08/2009 00:00:00.000000,1,155,53,53,1956,2,3 o 4 Personas,4,0,,0,6,0,0,0,0,3,0,0,0,0,CORTE Y CONFECCION,2,2,2,2,2,1,#N/D,2234.4033604921
4877,4875,,155,14,3,5,Primer Anillo,2,4,14/08/2009 00:00:00.000000,1,155,22,22,1986,2,3 o 4 Personas,4,0,,0,6,0,3,3,0,0,2,0,0,0,PROFESORADO DE QUIMICA,1,2,2,2,1,1,#N/D,2234.4033604921
4883,4882,Este,101,15,1,1,Montevideo,2,2,10/09/2009 00:00:00.000000,1,101,38,38,1970,2,5 o mas Personas,7,2,5,1,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,1663.9552437924
4907,4882,Este,101,15,1,1,Montevideo,6,3,10/09/2009 00:00:00.000000,1,101,6,6,2002,2,5 o mas Personas,7,2,5,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,1663.9552437924
4934,4932,Oeste,143,23,1,2,Montevideo,2,2,06/08/2009 00:00:00.000000,1,143,44,44,1964,2,3 o 4 Personas,4,1,,2,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,426.0229376988
4938,4932,Oeste,143,23,1,2,Montevideo,4,3,06/08/2009 00:00:00.000000,1,143,17,17,1991,2,3 o 4 Personas,4,1,,1,6,0,2,0,0,0,0,0,0,0,0,1,2,2,2,1,1,#N/D,426.0229376988
4940,4939,Centro,41,2,1,4,Montevideo,1,1,11/09/2009 00:00:00.000000,1,41,63,63,1946,2,1 Persona,1,0,3,1,6,0,3,1,0,0,0,0,0,0,,2,1,2,1,2,1,SI,188.2565843233
4944,4943,Oeste,143,23,1,3,Montevideo,1,1,13/08/2009 00:00:00.000000,1,143,80,80,1928,2,1 Persona,1,0,,0,6,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,#N/D,452.86244743
4947,4946,,155,14,3,5,Primer Anillo,2,1,23/09/2009 00:00:00.000000,1,155,46,44,1963,2,3 o 4 Personas,3,1,9,0,6,0,3,3,0,0,3,0,0,0,MAESTRA,2,2,2,2,2,1,SI,3812.8200311048
4952,4946,,155,14,3,5,Primer Anillo,3,4,23/08/2009 00:00:00.000000,1,155,19,46,1989,2,3 o 4 Personas,3,1,5,3,6,0,3,0,2,0,0,0,0,0,TURISMO,1,2,2,2,1,1,SI,3812.8200311048
4957,4946,,155,14,3,5,Primer Anillo,3,4,23/09/2009 00:00:00.000000,1,155,19,19,1994,2,3 o 4 Personas,3,1,,3,6,0,3,0,2,0,0,0,0,0,TURISMO,1,2,2,2,1,1,#N/D,3812.8200311048
4959,4958,Centro,5,1,1,3,Montevideo,1,1,09/10/0009 00:00:00.000000,1,5,57,57,1951,2,2 Personas,2,1,5,0,6,0,3,3,0,0,4,0,0,1,MAESTRA POSGRADO DISCAPACITADOS,2,2,1,2,2,1,SI,422.2586700437
4963,4958,Centro,5,1,1,3,Montevideo,2,7,09/10/0009 00:00:00.000000,1,5,86,86,1922,2,2 Personas,2,1,,0,6,0,3,3,0,0,4,0,0,0,MAGISTERIO,2,1,1,2,2,2,#N/D,422.2586700437
4968,4967,,155,14,3,5,Primer Anillo,1,1,25/09/2009 00:00:00.000000,1,155,66,66,1942,2,1 Persona,1,0,12,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,SI,962.6405131003
5004,5003,Este,92,9,1,1,Montevideo,2,2,16/09/2009 00:00:00.000000,1,92,38,38,1971,2,5 o mas Personas,5,1,12,0,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,882.262352034
5010,5003,Este,92,9,1,1,Montevideo,3,3,16/09/2009 00:00:00.000000,1,92,2,2,2007,2,5 o mas Personas,5,1,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,882.262352034
5012,5003,Este,92,9,1,1,Montevideo,999,3,16/09/2009 00:00:00.000000,1,92,0,,2009,2,5 o mas Personas,5,1,,,,,,,,,,,,,,,,,,,,#N/D,882.262352034
5016,5013,Oeste,122,22,1,2,Montevideo,2,2,29/09/2009 00:00:00.000000,1,122,37,37,1971,2,5 o mas Personas,5,1,,1,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,213.4558922857
5017,5013,Oeste,122,22,1,2,Montevideo,3,3,29/09/2009 00:00:00.000000,1,122,11,11,1998,2,5 o mas Personas,5,1,,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,213.4558922857
5019,5013,Oeste,122,22,1,2,Montevideo,5,3,29/09/2009 00:00:00.000000,1,122,6,6,2002,2,5 o mas Personas,5,1,,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,213.4558922857
5022,5020,,155,14,3,5,Primer Anillo,6,4,15/09/2009 00:00:00.000000,1,155,43,43,1995,2,3 o 4 Personas,3,1,,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,327.6642214231
5023,5020,,155,14,3,5,Primer Anillo,7,4,15/09/2009 00:00:00.000000,1,155,8,19,2000,2,3 o 4 Personas,3,1,,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,327.6642214231
5040,5039,Centro,2,1,1,2,Montevideo,1,1,02/09/0009 00:00:00.000000,1,2,30,30,1978,2,1 Persona,1,0,12,0,6,0,3,3,0,2,0,5,0,0,PSICOLOGA,2,2,2,1,2,1,SI,226.4725752206
5047,5045,Oeste,79,4,1,1,Montevideo,1,1,29/09/2009 00:00:00.000000,1,79,68,46,1940,2,2 Personas,2,0,,0,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,505.2142202431
5069,5068,Oeste,153,14,1,2,Montevideo,2,2,22/09/2009 00:00:00.000000,1,153,29,31,1980,2,5 o mas Personas,7,0,,0,5,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,#N/D,538.0927207434
5071,5068,Oeste,153,14,1,2,Montevideo,5,3,22/09/2009 00:00:00.000000,1,153,5,8,2004,2,5 o mas Personas,7,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,538.0927207434
5073,5068,Oeste,153,14,1,2,Montevideo,3,3,22/09/2009 00:00:00.000000,1,153,8,5,2000,2,5 o mas Personas,7,0,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,538.0927207434
5074,5068,Oeste,153,14,1,2,Montevideo,6,3,22/09/2009 00:00:00.000000,1,153,2,2,2006,2,5 o mas Personas,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,#N/D,538.0927207434
5075,5068,Oeste,153,14,1,2,Montevideo,6,3,22/09/2009 00:00:00.000000,1,153,2,2,2006,2,5 o mas Personas,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,#N/D,538.0927207434
5081,5076,Oeste,117,5,1,2,Montevideo,2,2,02/09/2009 00:00:00.000000,1,117,14,14,1952,2,3 o 4 Personas,3,2,,2,6,0,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,#N/D,157.1802660268
5089,5085,,181,18,16,48,Segundo Anillo,2,2,13/10/2009 00:00:00.000000,1,181,21,21,1987,2,3 o 4 Personas,4,0,11,2,6,0,0,0,0,1,0,0,0,0,CARPINTERIA,2,2,2,2,2,1,SI,429.8083809106
5105,5097,Centro,39,2,1,4,Montevideo,2,2,11/09/2009 00:00:00.000000,1,39,82,82,1927,2,2 Personas,2,0,12,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,SI,333.0812702013
5110,5108,Este,48,2,1,4,Montevideo,2,2,10/08/2009 00:00:00.000000,1,48,41,41,1968,2,3 o 4 Personas,3,0,,1,6,0,3,3,0,0,0,4,0,0,LICENCIATURA EN TRABAJO SOCIAL,1,2,2,2,1,1,#N/D,790.2424398177
5115,5114,Este,63,3,1,3,Montevideo,1,1,31/08/2009 00:00:00.000000,1,63,72,72,1945,2,1 Persona,1,0,,0,6,0,3,3,0,0,0,4,0,0,ABOGADA,2,1,2,2,2,1,#N/D,165.7535755299
5117,5116,Este,48,2,1,4,Montevideo,1,1,18/08/2009 00:00:00.000000,1,48,82,82,1927,2,1 Persona,1,0,,0,3,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,#N/D,286.8318824138
