ZonaOrigen,ZonaDestino,n_viajes,cumsum_viajes
657,20,2489.7943447367197,0.18478417831358138
616,618,2487.130303250301,0.18505829887990322
587,589,2484.700045024615,0.18533215159384903
101,19,2481.0803,0.18560560535541396
487,20,2480.8632434260608,0.18587903519395768
848,129,2478.69756,0.18615222634039652
223,227,2471.669311562,0.18642464286419513
602,167,2465.496732002,0.18669637907341494
661,660,2454.619668689973,0.18696691646054206
523,72,2454.5480449260003,0.18723744595361283
635,620,2452.6689196360003,0.18750776833775648
291,287,2450.881927538841,0.18777789376748844
274,276,2441.38070320018,0.18804697201404988
710,48,2440.7501910441865,0.18831598076833378
211,212,2436.9924037120004,0.1885845753558206
398,20,2436.7245927776157,0.1888531404263638
355,359,2436.686756660884,0.18912170132677655
324,122,2436.0,0.18939018653588977
292,500,2433.8096902869797,0.189658430338697
305,307,2433.288883042811,0.18992661674041975
385,396,2433.2509339348917,0.19019479895955868
253,712,2431.9702502603777,0.19046284002737404
555,543,2428.873373451334,0.19073053977104426
703,374,2425.7771236559997,0.19099789825967595
308,497,2424.7220033040003,0.19126514045758172
202,36,2420.2756915620002,0.19153189260255735
229,189,2420.2756915620002,0.191798644747533
77,79,2418.793587648,0.19206523354153193
441,424,2415.241719099685,0.1923314308641967
594,20,2414.77263321217,0.1925975764862775
472,437,2412.778403526825,0.19286350231313085
200,299,2412.0,0.19312934234777004
260,261,2411.4977778278553,0.19339512702968964
377,196,2408.4188602500003,0.19366057236685155
574,563,2404.6632240312633,0.19392560377430265
527,398,2396.5362417300003,0.19418973946149815
219,650,2383.2230937120003,0.19445240783205592
292,497,2381.7925571080004,0.19471491853515913
7,4,2380.41415514,0.19497727731685816
7,10,2380.41415514,0.19523963609855716
279,472,2378.028860805927,0.19550173198360263
82,20,2376.3404922259997,0.1957636417840868
45,46,2375.812574142,0.196025493399761
32,31,2375.812574142,0.19628734501543516
418,537,2374.9156266584223,0.1965490977735015
53,639,2374.389709121538,0.19681079256724934
771,774,2373.879626302687,0.1970724311419117
137,138,2373.1682049204937,0.19733399130683735
761,766,2373.0,0.19759553293295626
447,516,2372.002378934172,0.19785696460566773
545,555,2361.2524731552903,0.1981172114710307
535,519,2360.0592373048257,0.1983773268231848
368,476,2357.681249547015,0.198637180083984
105,176,2357.355038476424,0.19889699739123337
703,710,2355.0,0.19915655513649674
79,81,2350.3765699027554,0.19941560330762365
545,588,2346.3049163190744,0.19967420271899528
241,652,2341.7241841200002,0.19993229726220502
91,20,2337.283,0.20018990231762857
249,236,2330.791331013711,0.20044679188983974
457,458,2328.267910312627,0.20070340334171655
387,291,2326.340636055,0.2009598023778987
311,327,2324.36403808,0.201215983562143
679,18,2317.92014559167,0.20147145452889054
525,14,2313.149773570572,0.20172639972620876
398,410,2297.962403552513,0.20197967103838124
55,138,2297.3479795681997,0.2022328746314437
688,712,2295.688688792794,0.20248589534477265
279,500,2295.5529623536167,0.20273890109893028
162,290,2295.0,0.20299184590800862
161,19,2295.0,0.20324479071708695
489,481,2293.4792797,0.2034975679190603
304,307,2292.3552066334637,0.2037502212306427
47,592,2292.3353997599997,0.2040028723591986
388,399,2291.845350269061,0.2042554694766543
753,755,2291.3675681997083,0.20450801393507112
402,404,2286.5283607941833,0.20476002503732527
618,554,2285.83203542406,0.2050119593936588
509,511,2284.0,0.2052636918311032
500,679,2284.0,0.2055154242685476
17,18,2279.2903641482517,0.20576663763063632
99,89,2279.0755291159876,0.20601782731455237
228,206,2278.4432790690203,0.20626894731464818
145,153,2274.102017564,0.20651958883998908
3,684,2264.8822812,0.20676921420652636
5,50,2264.8822812,0.20701883957306363
637,182,2259.1628815,0.2072678345725137
623,646,2259.1628815,0.20751682957196377
710,688,2257.9618518236553,0.2077656921992037
617,545,2256.0,0.20801433859976176
12,20,2251.386540550507,0.20826247652510427
229,196,2249.0600817389804,0.20851035803838583
113,259,2246.790921804614,0.20875798945483673
701,722,2246.642709009341,0.209005604535925
545,556,2241.6713483199783,0.20925267169549677
292,306,2240.403953473682,0.2094995991683812
247,767,2239.3729248134396,0.20974641300582003
229,20,2239.32832404698,0.20999322192755848
506,20,2237.0220491727496,0.2102397766618208
297,306,2235.14140276,0.21048612411950457
386,594,2234.4951304710003,0.21073240034789822
677,666,2233.0623990785375,0.21097851866693743
5,35,2231.8953089399997,0.21122450835443313
432,509,2227.604248159688,0.21147002510007706
321,515,2227.13832779777,0.21171549049402735
53,340,2227.0,0.21196094064209595
64,25,2227.0,0.21220639079016454
544,555,2225.191256909215,0.21245164158652258
195,191,2223.7487065640003,0.21269673339132433
82,80,2220.191663172,0.21294143315444344
725,722,2215.6228614536917,0.2131856293643258
17,20,2214.304365461633,0.21342968025537723
113,20,2213.4784684298497,0.2136736401196892
199,498,2213.284761812,0.21391757863450947
150,652,2213.140574657427,0.21416150125765554
617,611,2210.2775199945404,0.21440510832750528
113,508,2210.0,0.21464868481032146
170,19,2208.417,0.21489208682183794
462,644,2207.59966581752,0.2151353987503746
89,87,2207.422736582037,0.21537869117854885
264,48,2205.7399595,0.21562179813843216
618,611,2205.160474628495,0.21586484123004088
366,9,2203.5374967975117,0.21610770544416913
757,544,2202.968720483454,0.21635050697027294
763,252,2200.82500456,0.2165930722254334
411,405,2199.6861989500003,0.21683551196644674
757,11,2199.442208376,0.21707792481589183
33,48,2193.995435943311,0.2173197373460284
13,9,2192.0237959014657,0.2175613325706687
118,119,2191.4769706762017,0.217802867526637
229,307,2190.6239569179197,0.2180443084671795
497,507,2189.38620516,0.21828561298816554
657,656,2186.138621879064,0.2185265595748017
642,47,2186.126278810484,0.21876750480103907
150,154,2184.4354273092576,0.21900826366905854
799,795,2184.021995500562,0.2192489769704419
722,225,2180.7880085254046,0.21948933383600042
770,639,2177.793337704,0.2197293606421083
685,706,2176.309469778294,0.21996922390281787
685,710,2175.658746586569,0.2202090154436784
612,20,2174.5791,0.2204486879906393
346,639,2174.036550824,0.22068830074021556
857,860,2171.847089744,0.22092767217701842
555,551,2167.8211234152404,0.2211665998895144
753,18,2163.0677,0.22140500370058191
407,498,2162.5257511735,0.2216433477804327
33,18,2157.2332270905217,0.22188110854154985
287,498,2154.8917556920583,0.2221186112359847
685,359,2152.0,0.22235579521382198
623,13,2151.9032331,0.22259296852643704
710,711,2149.5263398402863,0.222829879868328
613,618,2140.2840148555597,0.22306577256179685
727,145,2140.158051816,0.22330165137217334
346,337,2136.213114432,0.22353709538889693
407,20,2133.492361844,0.2237722395362332
223,224,2130.0730958993972,0.22400700682711125
119,760,2129.286674411725,0.2242416874420708
339,449,2128.4743331966024,0.2244762785243534
675,321,2125.5129918631947,0.22471054322061498
677,672,2123.2022675085,0.22494455323899826
497,516,2123.2001290930266,0.2251785630216948
330,298,2122.502297106637,0.2254124958924181
650,640,2121.710049017649,0.22564634144504045
15,14,2121.5142610980806,0.2258801654187792
706,712,2120.4396266332287,0.2261138709510323
656,619,2113.6637759200003,0.22634682967881264
589,18,2112.410004522,0.2265796502214222
525,529,2110.510928163732,0.22681226145618566
303,13,2109.60776,0.22704477314772525
693,712,2108.7573421414754,0.2272771911099477
16,20,2098.9160260114904,0.22750852440557776
82,73,2098.832298365526,0.2277398484731148
504,20,2097.32027946,0.22797100589257627
370,372,2090.7850149069523,0.2282014430239137
197,225,2089.7665187400003,0.2284317679010819
187,185,2089.696970096487,0.2286620851129044
139,136,2089.433656882419,0.2288923733035022
441,22,2087.3688564599997,0.22912243392087622
81,508,2086.0,0.22935234366890994
81,494,2086.0,0.2295822534169437
638,630,2084.050900001686,0.22981194834374563
264,247,2084.033374940203,0.23004164133901236
113,761,2083.838103084,0.23027131281227367
154,516,2081.8614908,0.23050076643202005
345,54,2081.8614908,0.23073022005176644
644,649,2081.046046242062,0.2309595837967991
52,498,2081.0,0.2311889424668174
7,329,2081.0,0.2314183011368357
7,508,2081.0,0.231647659806854
52,677,2081.0,0.2318770184768723
15,52,2081.0,0.2321063771468906
501,20,2079.9815508,0.23233562356791615
503,20,2078.8148769485497,0.2325647414032795
437,432,2076.283860239412,0.23279358028110986
555,545,2074.9849700261902,0.23302227600097203
351,350,2072.3213141833185,0.2332506781443991
387,404,2071.121398518108,0.23347894803839744
357,20,2069.5213,0.23370704157657265
47,43,2069.072489046234,0.23393508564877788
478,473,2067.455216620795,0.23416295147232738
496,498,2067.2665306415665,0.23439079649973787
496,31,2065.4733479111896,0.23461844389043232
462,650,2064.7011608020002,0.23484600617405885
303,310,2064.0,0.23507349117882473
303,511,2064.0,0.23530097618359058
303,306,2064.0,0.23552846118835646
753,757,2062.8850525291587,0.23575582330851444
377,360,2060.2907269587017,0.23598289949351506
126,529,2056.6961321199997,0.23620957949807772
677,306,2054.7895142312454,0.23643604936359985
84,96,2054.708387357687,0.23666251028767474
260,248,2054.3021140241412,0.23688892643408915
523,524,2053.813097119224,0.23711528868321047
507,496,2053.4724622470903,0.2373416133890539
762,760,2050.280899731641,0.23756758633490993
495,494,2042.8467390319795,0.23779273992026098
113,115,2040.0,0.23801757975055285
680,539,2039.5379330199999,0.23824236865385381
671,18,2039.5379330199999,0.23846715755715478
528,54,2038.986556335,0.2386918856901419
279,426,2036.410777836,0.23891632993214834
597,20,2032.4246705605087,0.23914033484293745
322,299,2032.0,0.2393642929484046
264,248,2029.3679266067002,0.23958796095831542
761,762,2029.0208676124032,0.2398115907169098
763,761,2028.2247573485406,0.24003513273173138
512,509,2027.3076901247798,0.24025857367143583
89,437,2026.95525368,0.2404819757671449
290,495,2025.2190543749475,0.24070518650660053
216,361,2022.3385333759459,0.24092807976769703
228,51,2015.5164542799998,0.2411502211292317
701,725,2014.534629158606,0.24137225427831852
715,685,2014.1792191260001,0.24159424825567422
229,315,2012.0,0.24181600204907971
680,129,2009.8329978989998,0.24203751700504175
363,373,2005.5294436184806,0.24225855764217336
391,410,2005.4560954065794,0.24247959019518758
372,500,2005.0,0.2427005724793715
364,486,2005.0,0.24292155476355537
364,473,2005.0,0.24314253704773928
287,372,2005.0,0.24336351933192318
447,498,2003.0,0.2435842811849009
32,41,2002.478155538941,0.24380498552247665
440,425,2000.8402839,0.24402550934104195
386,398,2000.1579000000002,0.24424595795025414
418,54,1997.8760760720002,0.244466155066866
418,400,1997.8760760720002,0.24468635218347784
399,381,1997.8760760720002,0.2449065493000897
208,209,1997.77945200837,0.2451267357672221
89,47,1997.4335795159998,0.24534688411380917
242,660,1997.3579271530639,0.24556702412232542
379,410,1995.5930133949578,0.24578696960980745
85,166,1993.633,0.24600669907323108
584,666,1993.205002261,0.2462263813646258
