dto_origen,dto_dest,n_viajes,cumsum_viajes
154,37,105,0.9931684940979408
151,47,105,0.9931720235149255
71,81,105,0.9931755529319102
78,25,105,0.9931790823488948
151,68,105,0.9931826117658796
16,172,105,0.9931861411828643
198,113,105,0.993189670599849
47,151,105,0.9931932000168336
46,172,105,0.9931967294338183
55,103,105,0.993200258850803
186,156,105,0.9932037882677877
46,102,105,0.9932073176847723
21,81,105,0.9932108471017571
168,51,105,0.9932143765187418
68,151,105,0.9932179059357265
120,15,105,0.9932214353527111
37,156,105,0.9932249647696958
19,80,105,0.9932284941866805
72,191,105,0.9932320236036651
161,191,105,0.9932355530206498
27,181,105,0.9932390824376345
151,76,104,0.9932425782411242
123,139,104,0.9932460740446137
50,203,104,0.9932495698481033
5,55,104,0.9932530656515929
27,123,104,0.9932565614550825
84,131,104,0.993260057258572
84,137,104,0.9932635530620617
152,147,104,0.9932670488655513
168,40,104,0.9932705446690409
85,29,104,0.9932740404725304
124,29,104,0.99327753627602
145,10,104,0.9932810320795097
14,104,104,0.9932845278829993
29,203,104,0.9932880236864888
50,176,104,0.9932915194899784
194,106,104,0.993295015293468
199,45,104,0.9932985110969575
68,29,104,0.9933020069004472
13,25,104,0.9933055027039368
67,101,104,0.9933089985074264
50,26,104,0.993312494310916
4,72,104,0.9933159901144055
200,27,104,0.9933194859178951
29,68,104,0.9933229817213848
20,187,104,0.9933264775248744
36,43,104,0.9933299733283639
29,85,104,0.9933334691318535
149,106,104,0.9933369649353431
76,176,104,0.9933404607388326
29,124,104,0.9933439565423223
123,27,104,0.9933474523458119
44,20,104,0.9933509481493015
70,152,104,0.993354443952791
155,41,104,0.9933579397562806
45,199,104,0.9933614355597702
38,126,104,0.9933649313632599
106,149,104,0.9933684271667494
40,168,104,0.993371922970239
125,104,104,0.9933754187737286
189,203,104,0.9933789145772182
104,14,104,0.9933824103807077
104,125,104,0.9933859061841974
203,189,104,0.993389401987687
40,187,104,0.9933928977911766
25,13,104,0.9933963935946661
159,102,104,0.9933998893981557
10,145,104,0.9934033852016454
106,194,104,0.993406881005135
126,38,104,0.9934103768086245
176,76,104,0.9934138726121141
203,29,104,0.9934173684156037
108,187,104,0.9934208642190933
187,40,104,0.9934243600225829
113,54,104,0.9934278558260725
187,20,104,0.9934313516295621
56,137,104,0.9934348474330517
54,113,104,0.9934383432365412
175,149,104,0.9934418390400308
55,5,104,0.9934453348435205
55,203,104,0.9934488306470101
207,46,104,0.9934523264504996
139,123,104,0.9934558222539892
203,50,104,0.9934593180574788
27,200,104,0.9934628138609684
102,159,104,0.993466309664458
190,59,104,0.9934698054679476
157,103,104,0.9934733012714372
101,67,104,0.9934767970749268
147,43,103,0.9934802592649212
150,36,103,0.9934837214549158
5,124,103,0.9934871836449103
124,6,103,0.9934906458349048
195,205,103,0.9934941080248992
22,58,103,0.9934975702148937
147,114,103,0.9935010324048883
39,108,103,0.9935044945948828
21,201,103,0.9935079567848772
200,33,103,0.9935114189748717
50,36,103,0.9935148811648663
38,32,103,0.9935183433548608
165,193,103,0.9935218055448553
117,195,103,0.9935252677348497
195,117,103,0.9935287299248443
32,38,103,0.9935321921148388
199,114,103,0.9935356543048333
199,77,103,0.9935391164948277
33,200,103,0.9935425786848222
108,39,103,0.9935460408748168
36,50,103,0.9935495030648113
32,106,103,0.9935529652548057
205,195,103,0.9935564274448002
109,77,103,0.9935598896347948
54,105,103,0.9935633518247893
77,199,103,0.9935668140147838
106,32,103,0.9935702762047782
77,109,103,0.9935737383947727
31,57,103,0.9935772005847673
37,114,103,0.9935806627747618
43,147,103,0.9935841249647562
12,109,103,0.9935875871547507
18,12,103,0.9935910493447453
139,155,103,0.9935945115347398
114,199,103,0.9935979737247342
183,200,103,0.9936014359147287
171,114,103,0.9936048981047233
36,150,103,0.9936083602947178
155,139,103,0.9936118224847122
114,147,103,0.9936152846747067
23,169,103,0.9936187468647012
8,102,103,0.9936222090546958
105,54,103,0.9936256712446903
35,205,103,0.9936291334346847
72,82,102,0.9936325620111841
73,127,102,0.9936359905876836
139,109,102,0.993639419164183
73,181,102,0.9936428477406823
191,11,102,0.9936462763171818
130,36,102,0.9936497048936812
168,33,102,0.9936531334701806
25,190,102,0.99365656204668
11,191,102,0.9936599906231794
176,61,102,0.9936634191996788
161,190,102,0.9936668477761782
139,52,102,0.9936702763526777
61,176,102,0.9936737049291771
206,57,102,0.9936771335056764
38,34,102,0.9936805620821758
168,113,102,0.9936839906586753
191,68,102,0.9936874192351747
51,203,102,0.993690847811674
77,191,102,0.9936942763881735
179,149,102,0.9936977049646729
156,181,102,0.9937011335411723
110,179,102,0.9937045621176717
191,77,102,0.9937079906941712
149,179,102,0.9937114192706705
140,50,102,0.9937148478471699
76,105,102,0.9937182764236693
161,106,102,0.9937217050001688
84,59,102,0.9937251335766681
113,168,102,0.9937285621531675
127,73,102,0.993731990729667
146,19,102,0.9937354193061664
105,76,102,0.9937388478826658
181,73,102,0.9937422764591651
25,85,102,0.9937457050356646
200,69,102,0.993749133612164
59,84,102,0.9937525621886634
174,140,102,0.9937559907651629
179,110,102,0.9937594193416622
106,141,102,0.9937628479181616
69,36,102,0.993766276494661
35,69,102,0.9937697050711605
29,53,102,0.9937731336476598
133,50,102,0.9937765622241592
203,77,102,0.9937799908006587
82,72,102,0.9937834193771581
36,130,102,0.9937868479536575
106,161,102,0.9937902765301568
26,40,102,0.9937937051066563
19,146,102,0.9937971336831557
181,156,102,0.9938005622596551
39,201,102,0.9938039908361546
190,161,102,0.9938074194126539
68,191,102,0.9938108479891533
36,69,102,0.9938142765656527
135,153,102,0.9938177051421522
52,139,102,0.9938211337186516
85,25,102,0.9938245622951509
155,73,102,0.9938279908716504
190,25,102,0.9938314194481498
103,49,101,0.9938348144111541
105,28,101,0.9938382093741585
112,199,101,0.9938416043371627
83,157,101,0.993844999300167
151,118,101,0.9938483942631714
103,159,101,0.9938517892261757
176,66,101,0.99385518418918
151,14,101,0.9938585791521843
28,105,101,0.9938619741151886
140,63,101,0.9938653690781929
14,127,101,0.9938687640411973
14,151,101,0.9938721590042016
106,154,101,0.9938755539672058
195,160,101,0.9938789489302102
195,155,101,0.9938823438932145
30,48,101,0.9938857388562188
195,102,101,0.9938891338192232
5,127,101,0.9938925287822274
102,195,101,0.9938959237452317
118,45,101,0.9938993187082361
30,65,101,0.9939027136712404
127,5,101,0.9939061086342447
63,140,101,0.993909503597249
159,103,101,0.9939128985602533
166,142,101,0.9939162935232576
49,103,101,0.993919688486262
127,14,101,0.9939230834492663
166,122,101,0.9939264784122706
160,195,101,0.9939298733752749
203,159,101,0.9939332683382792
56,179,101,0.9939366633012835
155,195,101,0.9939400582642879
199,112,101,0.9939434532272922
65,30,101,0.9939468481902964
126,32,101,0.9939502431533008
154,106,101,0.9939536381163051
48,30,101,0.9939570330793094
157,83,101,0.9939604280423138
159,203,101,0.993963823005318
179,56,101,0.9939672179683223
54,158,100,0.9939705793178316
155,40,100,0.9939739406673408
77,61,100,0.9939773020168501
141,82,100,0.9939806633663593
146,59,100,0.9939840247158684
9,203,100,0.9939873860653777
158,54,100,0.9939907474148869
68,164,100,0.9939941087643962
174,117,100,0.9939974701139054
68,149,100,0.9940008314634146
149,68,100,0.9940041928129238
56,177,100,0.994007554162433
203,19,100,0.9940109155119423
5,112,100,0.9940142768614515
81,17,100,0.9940176382109607
181,129,100,0.99402099956047
11,112,100,0.9940243609099791
45,112,100,0.9940277222594884
177,122,100,0.9940310836089976
181,130,100,0.9940344449585068
184,112,100,0.9940378063080161
199,184,100,0.9940411676575253
117,174,100,0.9940445290070345
137,191,100,0.9940478903565437
106,114,100,0.9940512517060529
108,38,100,0.9940546130555622
203,3,100,0.9940579744050714
174,112,100,0.9940613357545807
82,141,100,0.9940646971040898
204,14,100,0.994068058453599
203,9,100,0.9940714198031083
61,77,100,0.9940747811526175
101,53,100,0.9940781425021267
101,148,100,0.994081503851636
112,45,100,0.9940848652011451
191,137,100,0.9940882265506544
105,32,100,0.9940915879001636
203,155,100,0.9940949492496728
112,11,100,0.9940983105991821
112,51,100,0.9941016719486913
155,203,100,0.9941050332982005
139,38,100,0.9941083946477097
32,105,100,0.9941117559972189
150,112,100,0.9941151173467282
112,174,100,0.9941184786962374
17,65,100,0.9941218400457467
17,81,100,0.9941252013952558
137,27,100,0.994128562744765
14,204,100,0.9941319240942743
112,161,100,0.9941352854437835
184,199,100,0.9941386467932928
112,184,100,0.994142008142802
71,115,100,0.9941453694923111
112,5,100,0.9941487308418204
175,164,100,0.9941520921913296
3,203,100,0.9941554535408389
161,112,100,0.9941588148903481
189,161,100,0.9941621762398573
38,108,100,0.9941655375893665
177,56,100,0.9941688989388757
130,181,100,0.994172260288385
65,17,100,0.9941756216378942
129,181,100,0.9941789829874034
161,189,100,0.9941823443369127
71,34,100,0.9941857056864218
164,68,100,0.9941890670359311
144,53,99,0.9941923947719452
143,180,99,0.9941957225079593
22,151,99,0.9941990502439735
157,56,99,0.9942023779799876
80,205,99,0.9942057057160018
154,182,99,0.9942090334520158
53,144,99,0.99421236118803
14,173,99,0.9942156889240441
8,143,99,0.9942190166600583
123,69,99,0.9942223443960724
13,159,99,0.9942256721320866
155,11,99,0.9942289998681006
173,37,99,0.9942323276041147
65,21,99,0.9942356553401289
138,103,99,0.994238983076143
135,150,99,0.9942423108121572
123,163,99,0.9942456385481713
192,172,99,0.9942489662841855
171,138,99,0.9942522940201995
84,140,99,0.9942556217562137
65,108,99,0.9942589494922278
130,24,99,0.9942622772282419
44,27,99,0.9942656049642561
159,13,99,0.9942689327002702
163,123,99,0.9942722604362844
82,24,99,0.9942755881722984
82,22,99,0.9942789159083126
81,158,99,0.9942822436443267
22,82,99,0.9942855713803409
200,152,99,0.994288899116355
24,130,99,0.9942922268523692
173,14,99,0.9942955545883833
24,82,99,0.9942988823243973
180,5,99,0.9943022100604115
152,200,99,0.9943055377964256
69,123,99,0.9943088655324398
138,171,99,0.9943121932684539
151,22,99,0.9943155210044681
182,154,99,0.9943188487404822
103,138,99,0.9943221764764963
31,118,99,0.9943255042125104
118,31,99,0.9943288319485246
152,142,99,0.9943321596845387
207,3,99,0.9943354874205528
5,180,99,0.994338815156567
37,173,99,0.994342142892581
142,152,99,0.9943454706285952
32,192,99,0.9943487983646093
108,65,99,0.9943521261006235
158,81,99,0.9943554538366376
79,154,99,0.9943587815726518
11,155,99,0.9943621093086659
27,44,99,0.99436543704468
154,79,99,0.9943687647806941
141,55,99,0.9943720925167082
152,80,98,0.9943753866392273
73,153,98,0.9943786807617463
153,73,98,0.9943819748842654
48,202,98,0.9943852690067844
22,145,98,0.9943885631293035
48,181,98,0.9943918572518224
152,201,98,0.9943951513743415
28,74,98,0.9943984454968605
61,192,98,0.9944017396193796
172,80,98,0.9944050337418986
126,194,98,0.9944083278644177
145,22,98,0.9944116219869367
152,11,98,0.9944149161094558
104,126,98,0.9944182102319747
207,192,98,0.9944215043544938
201,152,98,0.9944247984770129
168,49,98,0.9944280925995319
115,33,98,0.994431386722051
33,115,98,0.99443468084457
85,31,98,0.9944379749670891
202,43,98,0.9944412690896081
152,47,98,0.9944445632121272
202,48,98,0.9944478573346461
202,182,98,0.9944511514571652
127,147,98,0.9944544455796842
168,141,98,0.9944577397022033
48,149,98,0.9944610338247223
80,172,98,0.9944643279472414
7,34,98,0.9944676220697604
54,192,98,0.9944709161922795
179,46,98,0.9944742103147984
126,104,98,0.9944775044373175
17,39,98,0.9944807985598365
141,168,98,0.9944840926823556
194,126,98,0.9944873868048746
101,194,98,0.9944906809273937
31,85,98,0.9944939750499127
194,101,98,0.9944972691724318
194,9,98,0.9945005632949507
57,123,98,0.9945038574174698
50,80,98,0.9945071515399888
205,29,98,0.9945104456625079
147,127,98,0.9945137397850269
183,172,98,0.994517033907546
80,50,98,0.994520328030065
49,168,98,0.994523622152584
181,48,98,0.994526916275103
166,30,98,0.9945302103976221
9,194,98,0.9945335045201411
39,17,98,0.9945367986426602
29,205,98,0.9945400927651792
192,56,98,0.9945433868876983
46,179,98,0.9945466810102173
80,152,98,0.9945499751327364
123,57,98,0.9945532692552553
34,7,98,0.9945565633777744
182,202,98,0.9945598575002934
149,48,98,0.9945631516228125
43,202,98,0.9945664457453315
146,56,98,0.9945697398678506
23,201,98,0.9945730339903696
56,146,98,0.9945763281128887
50,194,98,0.9945796222354076
143,7,97,0.9945828827444316
182,49,97,0.9945861432534556
7,203,97,0.9945894037624795
160,124,97,0.9945926642715035
139,100,97,0.9945959247805274
140,14,97,0.9945991852895514
161,69,97,0.9946024457985753
9,149,97,0.9946057063075993
9,160,97,0.9946089668166231
54,154,97,0.9946122273256471
56,149,97,0.9946154878346711
39,172,97,0.994618748343695
39,181,97,0.994622008852719
109,76,97,0.9946252693617429
184,194,97,0.9946285298707669
37,168,97,0.9946317903797908
160,9,97,0.9946350508888148
6,121,97,0.9946383113978388
204,190,97,0.9946415719068626
53,25,97,0.9946448324158866
105,140,97,0.9946480929249105
25,53,97,0.9946513534339345
10,190,97,0.9946546139429584
174,76,97,0.9946578744519824
190,10,97,0.9946611349610063
172,39,97,0.9946643954700303
76,109,97,0.9946676559790543
69,161,97,0.9946709164880781
50,169,97,0.9946741769971021
82,197,97,0.994677437506126
121,6,97,0.99468069801515
154,52,97,0.9946839585241739
169,50,97,0.9946872190331979
5,199,97,0.9946904795422219
171,21,97,0.9946937400512458
122,169,97,0.9946970005602698
193,72,97,0.9947002610692937
32,168,97,0.9947035215783177
169,122,97,0.9947067820873415
131,151,97,0.9947100425963655
32,115,97,0.9947133031053894
77,33,97,0.9947165636144134
149,56,97,0.9947198241234374
181,136,97,0.9947230846324613
194,36,97,0.9947263451414853
199,5,97,0.9947296056505092
179,49,97,0.9947328661595332
166,59,97,0.994736126668557
78,127,97,0.994739387177581
49,182,97,0.994742647686605
194,183,97,0.9947459081956289
194,184,97,0.9947491687046529
127,162,97,0.9947524292136768
123,30,97,0.9947556897227008
124,160,97,0.9947589502317247
21,171,97,0.9947622107407487
52,154,97,0.9947654712497727
136,181,97,0.9947687317587965
168,32,97,0.9947719922678205
203,7,97,0.9947752527768444
73,55,97,0.9947785132858684
168,37,97,0.9947817737948923
190,204,97,0.9947850343039163
151,131,97,0.9947882948129402
72,193,97,0.9947915553219642
157,78,97,0.9947948158309882
115,32,97,0.994798076340012
30,123,97,0.994801336849036
154,54,97,0.9948045973580599
42,184,97,0.9948078578670839
36,194,97,0.9948111183761078
33,77,97,0.9948143788851318
85,52,97,0.9948176393941558
14,140,97,0.9948208999031797
197,82,97,0.9948241604122037
184,42,97,0.9948274209212276
70,18,96,0.9948306478167565
39,143,96,0.9948338747122852
39,155,96,0.9948371016078141
11,180,96,0.994840328503343
3,54,96,0.9948435553988718
196,60,96,0.9948467822944007
151,191,96,0.9948500091899296
161,194,96,0.9948532360854584
152,199,96,0.9948564629809873
187,18,96,0.9948596898765161
148,84,96,0.994862916772045
110,41,96,0.9948661436675739
199,2,96,0.9948693705631027
9,118,96,0.9948725974586315
175,182,96,0.9948758243541604
110,180,96,0.9948790512496892
151,69,96,0.9948822781452181
166,150,96,0.9948855050407469
69,203,96,0.9948887319362758
27,80,96,0.9948919588318047
153,194,96,0.9948951857273335
72,37,96,0.9948984126228624
203,31,96,0.9949016395183912
175,20,96,0.9949048664139201
51,122,96,0.994908093309449
155,37,96,0.9949113202049777
44,118,96,0.9949145471005066
155,39,96,0.9949177739960355
10,18,96,0.9949210008915643
155,57,96,0.9949242277870932
2,199,96,0.994927454682622
155,177,96,0.9949306815781509
105,45,96,0.9949339084736798
203,116,96,0.9949371353692086
194,161,96,0.9949403622647375
41,125,96,0.9949435891602664
41,128,96,0.9949468160557952
173,28,96,0.994950042951324
173,34,96,0.9949532698468528
10,200,96,0.9949564967423817
41,191,96,0.9949597236379106
203,69,96,0.9949629505334394
143,64,96,0.9949661774289683
82,18,96,0.9949694043244971
20,175,96,0.994972631220026
155,25,96,0.9949758581155549
13,155,96,0.9949790850110837
187,126,96,0.9949823119066126
170,44,96,0.9949855388021415
199,152,96,0.9949887656976703
78,194,96,0.9949919925931991
24,83,96,0.9949952194887279
194,78,96,0.9949984463842568
143,39,96,0.9950016732797857
80,27,96,0.9950049001753145
45,105,96,0.9950081270708434
11,148,96,0.9950113539663723
147,107,96,0.9950145808619011
57,127,96,0.99501780775743
107,147,96,0.9950210346529588
200,40,96,0.9950242615484877
54,3,96,0.9950274884440166
40,171,96,0.9950307153395453
80,183,96,0.9950339422350742
148,11,96,0.9950371691306031
171,40,96,0.9950403960261319
183,80,96,0.9950436229216608
31,203,96,0.9950468498171896
118,9,96,0.9950500767127185
180,17,96,0.9950533036082474
122,51,96,0.9950565305037762
128,41,96,0.9950597573993051
132,62,96,0.9950629842948339
180,110,96,0.9950662111903628
118,24,96,0.9950694380858917
180,11,96,0.9950726649814204
34,118,96,0.9950758918769493
113,82,96,0.9950791187724782
125,41,96,0.995082345668007
34,173,96,0.9950855725635359
179,74,96,0.9950887994590647
177,155,96,0.9950920263545936
118,44,96,0.9950952532501225
18,187,96,0.9950984801456513
37,72,96,0.9951017070411802
118,34,96,0.9951049339367091
33,180,96,0.9951081608322379
132,151,96,0.9951113877277667
37,70,96,0.9951146146232955
180,33,96,0.9951178415188244
39,18,95,0.9951210348008582
34,110,95,0.9951242280828919
115,26,95,0.9951274213649257
143,4,95,0.9951306146469595
52,201,95,0.9951338079289932
27,69,95,0.995137001211027
146,101,95,0.9951401944930608
37,73,95,0.9951433877750945
5,41,95,0.9951465810571283
39,19,95,0.9951497743391621
17,201,95,0.9951529676211958
183,27,95,0.9951561609032296
71,56,95,0.9951593541852634
201,52,95,0.995162547467297
110,34,95,0.9951657407493308
73,37,95,0.9951689340313646
201,17,95,0.9951721273133983
31,180,95,0.9951753205954321
27,183,95,0.9951785138774659
19,39,95,0.9951817071594997
19,82,95,0.9951849004415334
26,115,95,0.9951880937235672
78,167,95,0.995191287005601
77,106,95,0.9951944802876347
66,82,95,0.9951976735696685
31,108,95,0.9952008668517023
7,191,95,0.995204060133736
167,78,95,0.9952072534157698
121,5,95,0.9952104466978036
168,24,95,0.9952136399798373
4,116,95,0.995216833261871
101,146,95,0.9952200265439048
158,114,95,0.9952232198259385
168,143,95,0.9952264131079723
116,4,95,0.9952296063900061
82,19,95,0.9952327996720398
70,121,95,0.9952359929540736
121,70,95,0.9952391862361074
109,29,95,0.9952423795181411
52,39,95,0.9952455728001749
124,40,95,0.9952487660822087
157,15,95,0.9952519593642424
111,196,95,0.9952551526462762
70,34,95,0.99525834592831
5,121,95,0.9952615392103437
18,39,95,0.9952647324923775
207,6,95,0.9952679257744113
143,24,95,0.9952711190564449
196,111,95,0.9952743123384787
207,139,95,0.9952775056205125
40,124,95,0.9952806989025462
139,154,95,0.99528389218458
108,31,95,0.9952870854666138
106,77,95,0.9952902787486475
82,66,95,0.9952934720306813
180,31,95,0.9952966653127151
56,147,95,0.9952998585947489
102,80,95,0.9953030518767826
157,64,94,0.9953062115453213
125,17,94,0.99530937121386
117,102,94,0.9953125308823986
63,180,94,0.9953156905509373
39,152,94,0.995318850219476
108,122,94,0.9953220098880147
39,154,94,0.9953251695565533
108,24,94,0.995328329225092
41,33,94,0.9953314888936307
123,147,94,0.9953346485621694
176,79,94,0.9953378082307079
76,17,94,0.9953409678992466
173,3,94,0.9953441275677853
3,173,94,0.9953472872363239
43,187,94,0.9953504469048626
53,31,94,0.9953536065734013
78,29,94,0.99535676624194
187,111,94,0.9953599259104786
158,175,94,0.9953630855790173
22,49,94,0.995366245247556
119,145,94,0.9953694049160947
124,17,94,0.9953725645846333
118,103,94,0.995375724253172
156,55,94,0.9953788839217107
43,123,94,0.9953820435902494
33,41,94,0.995385203258788
83,205,94,0.9953883629273267
124,53,94,0.9953915225958654
106,172,94,0.995394682264404
195,77,94,0.9953978419329427
148,170,94,0.9954010016014814
80,61,94,0.9954041612700201
22,148,94,0.9954073209385587
187,43,94,0.9954104806070974
53,124,94,0.9954136402756361
18,127,94,0.9954167999441748
36,162,94,0.9954199596127133
49,22,94,0.995423119281252
205,83,94,0.9954262789497907
24,122,94,0.9954294386183293
162,65,94,0.995432598286868
55,156,94,0.9954357579554067
34,109,94,0.9954389176239454
139,44,94,0.995442077292484
79,30,94,0.9954452369610227
17,76,94,0.9954483966295614
135,114,94,0.9954515562981001
103,118,94,0.9954547159666387
154,39,94,0.9954578756351774
122,108,94,0.9954610353037161
30,176,94,0.9954641949722548
122,24,94,0.9954673546407934
148,22,94,0.9954705143093321
186,43,94,0.9954736739778708
44,139,94,0.9954768336464094
34,47,94,0.9954799933149481
147,123,94,0.9954831529834868
31,43,94,0.9954863126520255
80,173,94,0.9954894723205641
65,162,94,0.9954926319891028
31,53,94,0.9954957916576415
123,43,94,0.9954989513261802
173,12,94,0.9955021109947187
33,188,94,0.9955052706632574
180,63,94,0.9955084303317961
162,36,94,0.9955115900003348
174,80,94,0.9955147496688734
43,31,94,0.9955179093374121
29,78,94,0.9955210690059508
194,186,94,0.9955242286744894
106,180,93,0.995527354729533
101,192,93,0.9955304807845766
124,159,93,0.9955336068396202
143,107,93,0.9955367328946638
143,100,93,0.9955398589497073
11,200,93,0.9955429850047509
156,68,93,0.9955461110597945
143,108,93,0.9955492371148381
156,143,93,0.9955523631698817
18,35,93,0.9955554892249252
62,156,93,0.9955586152799688
167,10,93,0.9955617413350124
107,143,93,0.995564867390056
70,54,93,0.9955679934450995
30,105,93,0.9955711195001431
143,47,93,0.9955742455551867
115,56,93,0.9955773716102303
143,50,93,0.9955804976652739
122,105,93,0.9955836237203174
75,24,93,0.995586749775361
124,143,93,0.9955898758304046
143,56,93,0.9955930018854482
150,46,93,0.9955961279404918
113,181,93,0.9955992539955353
150,126,93,0.9956023800505789
143,28,93,0.9956055061056225
143,13,93,0.9956086321606661
47,143,93,0.9956117582157096
8,103,93,0.9956148842707532
143,156,93,0.9956180103257968
101,18,93,0.9956211363808404
41,113,93,0.995624262435884
179,58,93,0.9956273884909275
100,143,93,0.9956305145459711
155,143,93,0.9956336406010147
105,143,93,0.9956367666560583
200,19,93,0.9956398927111019
143,155,93,0.9956430187661454
143,154,93,0.995646144821189
105,122,93,0.9956492708762326
200,180,93,0.9956523969312762
50,143,93,0.9956555229863198
105,30,93,0.9956586490413633
143,174,93,0.9956617750964069
200,11,93,0.9956649011514505
156,62,93,0.995668027206494
174,143,93,0.9956711532615375
63,106,93,0.9956742793165811
68,82,93,0.9956774053716247
179,114,93,0.9956805314266683
143,22,93,0.995683657481712
105,53,93,0.9956867835367554
143,10,93,0.995689909591799
106,63,93,0.9956930356468426
18,101,93,0.9956961617018862
143,5,93,0.9956992877569298
30,148,93,0.9957024138119733
128,148,93,0.9957055398670169
181,113,93,0.9957086659220605
12,129,93,0.9957117919771041
41,143,93,0.9957149180321477
13,143,93,0.9957180440871912
150,125,93,0.9957211701422348
24,182,93,0.9957242961972784
18,148,93,0.995727422252322
180,106,93,0.9957305483073655
19,200,93,0.9957336743624091
58,122,93,0.9957368004174527
36,143,93,0.9957399264724963
113,41,93,0.9957430525275399
206,143,93,0.9957461785825834
56,115,93,0.995749304637627
56,143,93,0.9957524306926706
113,40,93,0.9957555567477142
161,17,93,0.9957586828027578
18,143,93,0.9957618088578013
160,194,93,0.9957649349128449
53,105,93,0.9957680609678885
125,150,93,0.9957711870229321
54,70,93,0.9957743130779756
148,45,93,0.9957774391330192
10,143,93,0.9957805651880628
46,150,93,0.9957836912431064
24,75,93,0.99578681729815
108,143,93,0.9957899433531935
148,30,93,0.9957930694082371
204,179,93,0.9957961954632807
40,105,93,0.9957993215183243
179,204,93,0.9958024475733679
58,182,93,0.9958055736284114
45,148,93,0.995808699683455
126,150,93,0.9958118257384986
58,179,93,0.9958149517935422
22,143,93,0.9958180778485858
148,128,93,0.9958212039036293
17,161,93,0.9958243299586729
5,143,93,0.9958274560137165
28,143,93,0.9958305820687601
10,167,93,0.9958337081238036
148,18,93,0.9958368341788472
48,27,92,0.9958399266203957
64,109,92,0.9958430190619442
132,57,92,0.9958461115034927
80,34,92,0.9958492039450412
66,38,92,0.9958522963865896
66,29,92,0.9958553888281381
48,112,92,0.9958584812696866
122,142,92,0.9958615737112351
77,182,92,0.9958646661527836
204,77,92,0.9958677585943321
170,19,92,0.9958708510358806
10,32,92,0.995873943477429
77,204,92,0.9958770359189775
73,31,92,0.995880128360526
197,11,92,0.9958832208020745
82,109,92,0.995886313243623
175,147,92,0.9958894056851715
116,170,92,0.9958924981267199
29,157,92,0.9958955905682684
161,187,92,0.9958986830098169
19,170,92,0.9959017754513654
161,179,92,0.9959048678929139
170,116,92,0.9959079603344624
38,66,92,0.9959110527760108
112,48,92,0.9959141452175593
132,149,92,0.9959172376591078
162,76,92,0.9959203301006563
69,154,92,0.9959234225422048
3,201,92,0.9959265149837533
29,66,92,0.9959296074253018
194,22,92,0.9959326998668502
153,61,92,0.9959357923083987
27,48,92,0.9959388847499472
199,28,92,0.9959419771914957
162,124,92,0.9959450696330442
132,137,92,0.9959481620745927
21,181,92,0.9959512545161411
34,80,92,0.9959543469576896
70,195,92,0.9959574393992381
28,199,92,0.9959605318407866
109,159,92,0.9959636242823351
71,25,92,0.9959667167238836
54,25,92,0.9959698091654321
154,69,92,0.9959729016069805
139,10,92,0.995975994048529
82,186,92,0.9959790864900775
181,105,92,0.995982178931626
105,181,92,0.9959852713731745
179,161,92,0.995988363814723
124,162,92,0.9959914562562714
31,73,92,0.9959945486978199
202,25,92,0.9959976411393684
32,10,92,0.9960007335809169
85,17,92,0.9960038260224654
147,175,92,0.9960069184640139
22,194,92,0.9960100109055623
157,29,92,0.9960131033471108
31,75,92,0.9960161957886593
76,162,92,0.9960192882302078
187,161,92,0.9960223806717563
195,70,92,0.9960254731133048
59,157,92,0.9960285655548533
109,153,92,0.9960316579964017
151,130,92,0.9960347504379502
157,59,92,0.9960378428794987
25,54,92,0.9960409353210472
182,77,92,0.9960440277625957
109,82,92,0.9960471202041442
29,36,92,0.9960502126456926
130,151,92,0.9960533050872411
17,85,92,0.9960563975287896
25,202,92,0.9960594899703381
180,156,91,0.9960625487983915
47,142,91,0.9960656076264449
41,104,91,0.9960686664544983
183,193,91,0.9960717252825517
156,180,91,0.996074784110605
193,183,91,0.9960778429386584
52,79,91,0.9960809017667118
142,47,91,0.9960839605947652
197,101,91,0.9960870194228186
74,197,91,0.996090078250872
48,196,91,0.9960931370789254
197,74,91,0.9960961959069788
84,104,91,0.9960992547350322
107,5,91,0.9961023135630857
79,190,91,0.9961053723911389
50,23,91,0.9961084312191923
104,84,91,0.9961114900472458
111,193,91,0.9961145488752992
193,57,91,0.9961176077033526
5,107,91,0.996120666531406
3,104,91,0.9961237253594594
104,41,91,0.9961267841875128
45,119,91,0.9961298430155662
108,202,91,0.9961329018436196
34,18,91,0.9961359606716729
79,52,91,0.9961390194997263
42,31,91,0.9961420783277797
180,112,91,0.9961451371558331
31,42,91,0.9961481959838865
83,63,91,0.9961512548119399
166,174,91,0.9961543136399933
77,63,91,0.9961573724680467
24,197,91,0.9961604312961001
179,199,91,0.9961634901241535
193,111,91,0.9961665489522068
36,30,91,0.9961696077802602
34,48,91,0.9961726666083136
155,84,91,0.996175725436367
119,45,91,0.9961787842644204
18,34,91,0.9961818430924738
43,197,91,0.9961849019205272
30,36,91,0.9961879607485806
166,139,91,0.996191019576634
199,179,91,0.9961940784046874
42,193,91,0.9961971372327407
24,147,91,0.9962001960607941
197,24,91,0.9962032548888475
166,136,91,0.9962063137169009
63,83,91,0.9962093725449543
101,197,91,0.9962124313730077
197,43,91,0.9962154902010611
133,6,90,0.9962185154156195
70,30,90,0.9962215406301778
17,140,90,0.9962245658447361
24,33,90,0.9962275910592944
74,205,90,0.9962306162738527
