dto_origen,dto_dest,n_viajes,cumsum_viajes
101,105,430,0.883958497107848
20,50,430,0.8839823138201901
23,51,430,0.8840061305325323
70,8,430,0.8840299472448744
48,67,430,0.8840537639572166
51,23,430,0.8840775806695587
195,204,430,0.8841013973819009
181,189,430,0.8841252140942429
105,101,430,0.8841490308065851
43,37,429,0.8841727921312241
37,43,429,0.8841965534558631
129,114,429,0.8842203147805021
26,116,429,0.8842440761051411
75,6,429,0.8842678374297802
6,75,429,0.8842915987544192
8,194,429,0.8843153600790582
114,129,429,0.8843391214036972
183,82,429,0.8843628827283362
84,10,429,0.8843866440529753
116,26,429,0.8844104053776143
79,35,429,0.8844341667022533
46,63,429,0.8844579280268923
68,31,428,0.8844816339638282
190,41,428,0.8845053399007641
138,109,428,0.8845290458377
21,203,428,0.8845527517746359
1,106,428,0.8845764577115718
124,136,428,0.8846001636485077
35,196,428,0.8846238695854436
1,170,428,0.8846475755223794
149,113,428,0.8846712814593153
203,21,428,0.8846949873962512
31,68,428,0.8847186933331871
170,1,428,0.884742399270123
132,105,428,0.8847661052070589
41,190,428,0.8847898111439948
17,107,428,0.8848135170809307
136,124,428,0.8848372230178666
149,17,427,0.8848608735670993
122,25,427,0.8848845241163321
206,5,427,0.8849081746655649
49,53,427,0.8849318252147976
204,13,427,0.8849554757640304
32,159,427,0.8849791263132633
110,195,427,0.885002776862496
17,149,427,0.8850264274117288
195,110,427,0.8850500779609616
25,122,427,0.8850737285101943
135,163,427,0.8850973790594271
160,143,427,0.8851210296086598
159,142,426,0.8851446247701895
101,142,426,0.8851682199317191
58,49,426,0.8851918150932488
69,37,426,0.8852154102547785
71,4,426,0.8852390054163081
114,51,426,0.8852626005778378
37,64,426,0.8852861957393674
142,101,426,0.885309790900897
184,186,426,0.8853333860624267
186,184,426,0.8853569812239563
110,23,425,0.8853805209977829
59,13,425,0.8854040607716094
11,80,425,0.8854276005454359
13,59,425,0.8854511403192624
23,110,425,0.885474680093089
3,162,424,0.8854981644792124
26,53,424,0.8855216488653358
198,201,424,0.8855451332514592
162,3,424,0.8855686176375827
58,76,424,0.8855921020237061
202,83,424,0.8856155864098294
12,45,424,0.8856390707959528
201,198,424,0.8856625551820763
205,16,424,0.8856860395681997
76,58,424,0.8857095239543231
57,156,424,0.8857330083404465
39,70,424,0.8857564927265699
154,30,424,0.8857799771126933
51,150,424,0.8858034614988167
70,39,424,0.8858269458849402
156,57,424,0.8858504302710636
63,4,423,0.8858738592694838
50,74,423,0.8858972882679041
4,63,423,0.8859207172663244
79,51,423,0.8859441462647447
137,25,423,0.8859675752631649
140,114,423,0.8859910042615853
114,140,423,0.8860144332600055
124,129,422,0.8860378068707228
10,33,422,0.8860611804814399
137,150,422,0.886084554092157
85,48,422,0.8861079277028742
48,85,422,0.8861313013135914
107,20,422,0.8861546749243085
192,35,422,0.8861780485350257
58,5,422,0.8862014221457429
169,27,422,0.8862247957564601
176,6,422,0.8862481693671772
6,151,422,0.8862715429778943
16,115,421,0.8862948612009084
115,16,421,0.8863181794239224
189,180,421,0.8863414976469365
17,33,421,0.8863648158699505
85,186,421,0.8863881340929646
33,37,420,0.8864113969282755
37,33,420,0.8864346597635865
179,189,420,0.8864579225988973
203,42,420,0.8864811854342083
80,12,420,0.8865044482695192
10,70,420,0.8865277111048302
35,43,420,0.886550973940141
112,26,420,0.886574236775452
74,62,419,0.8865974442230597
135,20,419,0.8866206516706676
114,117,419,0.8866438591182754
53,70,419,0.8866670665658832
12,190,419,0.886690274013491
161,51,419,0.8867134814610989
80,5,419,0.8867366889087066
43,110,419,0.8867598963563144
181,191,419,0.8867831038039222
5,80,419,0.88680631125153
19,56,419,0.8868295186991378
100,18,419,0.8868527261467456
18,100,419,0.8868759335943535
56,4,419,0.8868991410419612
5,185,419,0.8869223484895691
110,43,419,0.8869455559371768
59,32,419,0.8869687633847846
62,74,419,0.8869919708323925
191,181,419,0.8870151782800002
43,79,419,0.8870383857276081
201,58,418,0.8870615377875127
100,7,418,0.8870846898474174
153,14,418,0.8871078419073221
35,157,418,0.8871309939672267
26,79,418,0.8871541460271315
163,156,418,0.8871772980870362
14,153,418,0.8872004501469408
153,192,418,0.8872236022068455
189,84,418,0.8872467542667501
2,146,418,0.8872699063266548
4,68,418,0.8872930583865596
24,59,418,0.8873162104464642
192,153,418,0.8873393625063689
79,26,418,0.8873625145662736
61,26,418,0.8873856666261782
72,13,418,0.8874088186860829
43,179,417,0.8874319153582845
111,104,417,0.887455012030486
204,37,417,0.8874781087026876
46,26,417,0.8875012053748892
26,46,417,0.8875243020470908
191,21,417,0.8875473987192923
37,204,417,0.8875704953914939
81,179,417,0.8875935920636954
104,111,417,0.8876166887358969
179,43,417,0.8876397854080985
186,191,417,0.8876628820803001
28,35,417,0.8876859787525017
179,81,417,0.8877090754247032
138,147,417,0.8877321720969048
9,80,416,0.8877552133814032
122,16,416,0.8877782546659017
80,9,416,0.8878012959504001
150,143,416,0.8878243372348985
146,32,416,0.887847378519397
116,59,416,0.8878704198038954
137,117,416,0.8878934610883938
82,3,416,0.8879165023728923
105,144,416,0.8879395436573907
79,10,416,0.8879625849418892
25,45,416,0.8879856262263875
144,105,416,0.888008667510886
10,79,416,0.8880317087953845
59,116,416,0.8880547500798829
143,150,416,0.8880777913643814
32,146,416,0.8881008326488798
203,73,415,0.8881238185456751
12,164,415,0.8881468044424704
115,130,415,0.8881697903392658
3,66,415,0.8881927762360611
161,153,415,0.8882157621328564
191,173,415,0.8882387480296517
73,203,415,0.888261733926447
153,161,415,0.8882847198232423
191,177,415,0.8883077057200377
164,27,415,0.888330691616833
164,12,415,0.8883536775136283
19,53,415,0.8883766634104237
128,26,415,0.8883996493072189
53,19,415,0.8884226352040142
119,128,415,0.8884456211008096
186,152,414,0.8884685516099018
155,169,414,0.888491482118994
169,4,414,0.8885144126280862
51,142,414,0.8885373431371784
6,25,414,0.8885602736462705
169,155,414,0.8885832041553627
142,51,414,0.8886061346644549
162,139,414,0.8886290651735471
181,201,414,0.8886519956826393
25,6,414,0.8886749261917315
3,199,414,0.8886978567008237
154,59,414,0.8887207872099159
201,181,414,0.8887437177190081
34,32,413,0.8887665928403972
106,137,413,0.8887894679617863
35,46,413,0.8888123430831754
39,190,413,0.8888352182045643
82,46,413,0.8888580933259534
65,13,413,0.8888809684473425
184,36,413,0.8889038435687316
32,34,413,0.8889267186901207
204,1,413,0.8889495938115097
149,143,413,0.8889724689328988
17,14,413,0.8889953440542879
13,65,413,0.889018219175677
190,39,413,0.8890410942970661
146,155,412,0.889063914030752
4,64,412,0.889086733764438
188,5,412,0.8891095534981239
66,59,412,0.8891323732318099
67,14,412,0.8891551929654958
2,168,412,0.8891780126991818
113,15,412,0.8892008324328677
59,66,412,0.8892236521665537
120,19,412,0.8892464719002396
145,161,412,0.8892692916339257
75,64,412,0.8892921113676115
64,75,412,0.8893149311012976
5,188,412,0.8893377508349835
19,120,412,0.8893605705686695
155,146,412,0.8893833903023554
8,139,412,0.8894062100360414
56,19,412,0.8894290297697273
59,37,411,0.8894517941157101
11,77,411,0.889474558461693
13,151,411,0.8894973228076758
37,59,411,0.8895200871536586
191,5,411,0.8895428514996414
49,31,411,0.8895656158456243
38,58,411,0.8895883801916071
20,136,411,0.8896111445375899
54,20,411,0.8896339088835727
136,20,411,0.8896566732295557
182,37,411,0.8896794375755385
25,189,411,0.8897022019215213
19,123,411,0.8897249662675041
37,182,411,0.8897477306134869
160,167,411,0.8897704949594698
5,191,411,0.8897932593054526
110,13,411,0.8898160236514354
20,54,411,0.8898387879974182
164,171,411,0.8898615523434011
13,110,411,0.889884316689384
45,32,410,0.8899070256476637
32,45,410,0.8899297346059434
158,153,410,0.8899524435642231
100,58,410,0.8899751525225028
178,41,410,0.8899978614807825
7,108,410,0.8900205704390622
138,20,410,0.890043279397342
153,158,410,0.8900659883556217
36,153,410,0.8900886973139013
22,19,410,0.890111406272181
32,181,410,0.8901341152304607
19,128,410,0.8901568241887404
108,7,410,0.8901795331470201
135,144,410,0.8902022421052999
58,100,410,0.8902249510635796
177,74,410,0.8902476600218593
14,142,409,0.8902703135924359
43,62,409,0.8902929671630125
6,199,409,0.890315620733589
19,100,409,0.8903382743041657
184,15,409,0.8903609278747423
40,63,409,0.8903835814453188
100,19,409,0.8904062350158954
63,40,409,0.8904288885864721
22,51,409,0.8904515421570486
184,39,409,0.8904741957276252
84,191,409,0.8904968492982018
66,159,408,0.8905194474810753
82,31,408,0.8905420456639488
81,194,408,0.8905646438468222
200,15,408,0.8905872420296956
190,38,408,0.8906098402125692
115,104,408,0.8906324383954426
38,190,408,0.8906550365783161
31,82,408,0.8906776347611896
82,187,408,0.890700232944063
104,115,408,0.8907228311269365
197,21,408,0.8907454293098099
194,81,408,0.8907680274926835
131,142,408,0.8907906256755569
142,131,408,0.8908132238584303
167,7,408,0.8908358220413038
157,32,408,0.8908584202241773
65,83,407,0.8908809630193476
19,163,407,0.8909035058145179
7,197,407,0.8909260486096884
10,41,407,0.8909485914048587
17,56,407,0.890971134200029
150,25,407,0.8909936769951994
13,113,407,0.8910162197903697
35,200,407,0.89103876258554
163,19,407,0.8910613053807104
113,13,407,0.8910838481758808
109,115,407,0.8911063909710512
47,158,406,0.8911288783785184
190,84,406,0.8911513657859855
22,29,406,0.8911738531934528
51,176,406,0.89119634060092
146,109,406,0.8912188280083873
185,34,406,0.8912413154158545
16,148,406,0.8912638028233217
56,126,406,0.891286290230789
102,112,406,0.8913087776382561
70,7,406,0.8913312650457234
117,138,406,0.8913537524531906
191,84,406,0.8913762398606578
162,142,406,0.8913987272681251
142,162,406,0.8914212146755923
112,102,406,0.8914437020830596
2,72,405,0.8914661341028236
72,2,405,0.8914885661225878
177,186,405,0.8915109981423518
27,9,405,0.891533430162116
6,69,405,0.89155586218188
186,177,405,0.8915782942016441
81,58,405,0.8916007262214083
58,81,405,0.8916231582411723
3,83,405,0.8916455902609365
69,6,405,0.8916680222807005
158,7,405,0.8916904543004647
182,189,404,0.8917128309325256
4,113,404,0.8917352075645867
64,153,404,0.8917575841966476
119,26,404,0.8917799608287086
6,50,404,0.8918023374607695
137,30,404,0.8918247140928306
70,42,404,0.8918470907248915
200,7,404,0.8918694673569525
200,38,404,0.8918918439890136
113,4,404,0.8919142206210745
42,70,404,0.8919365972531355
149,23,403,0.8919589184974933
206,36,403,0.8919812397418512
23,149,403,0.892003560986209
5,154,403,0.8920258822305669
18,4,403,0.8920482034749248
12,17,403,0.8920705247192826
68,110,403,0.8920928459636405
51,191,403,0.8921151672079984
14,165,402,0.8921374330646531
54,75,402,0.8921596989213079
40,19,402,0.8921819647779626
19,40,402,0.8922042306346174
58,148,402,0.8922264964912721
199,182,402,0.8922487623479268
182,199,402,0.8922710282045816
10,34,402,0.8922932940612364
51,188,402,0.892315559917891
148,58,402,0.8923378257745458
147,6,402,0.8923600916312006
6,147,402,0.8923823574878553
64,54,402,0.89240462334451
75,54,402,0.8924268892011648
55,12,401,0.8924490996701164
25,181,401,0.892471310139068
17,127,401,0.8924935206080196
152,35,401,0.8925157310769712
181,25,401,0.8925379415459228
9,66,401,0.8925601520148745
154,58,401,0.892582362483826
147,151,401,0.8926045729527777
112,59,400,0.8926267280340262
149,64,400,0.8926488831152747
187,33,400,0.8926710381965232
50,81,400,0.8926931932777717
79,75,400,0.8927153483590202
81,50,400,0.8927375034402687
53,4,400,0.8927596585215172
64,149,400,0.8927818136027658
59,112,400,0.8928039686840142
23,106,400,0.8928261237652627
20,6,400,0.8928482788465112
128,141,400,0.8928704339277597
33,187,400,0.8928925890090083
4,53,400,0.8929147440902567
106,23,400,0.8929368991715052
155,185,400,0.8929590542527537
80,153,399,0.8929811539462991
159,57,399,0.8930032536398445
153,80,399,0.8930253533333898
51,152,399,0.8930474530269352
202,4,399,0.8930695527204806
44,59,399,0.893091652414026
152,51,399,0.8931137521075714
149,31,399,0.8931358518011168
111,124,399,0.893157951494662
64,38,399,0.8931800511882074
133,25,399,0.8932021508817528
77,26,398,0.8932241951875951
38,63,398,0.8932462394934374
5,81,398,0.8932682837992796
111,25,398,0.8932903281051219
15,36,398,0.8933123724109642
151,141,398,0.8933344167168064
34,31,397,0.8933564056349456
145,139,397,0.8933783945530847
113,63,397,0.8934003834712237
54,46,397,0.893422372389363
141,131,397,0.893444361307502
139,145,397,0.8934663502256412
131,141,397,0.8934883391437803
151,148,397,0.8935103280619194
73,29,396,0.8935322615923554
29,73,396,0.8935541951227914
8,116,396,0.8935761286532276
182,41,396,0.8935980621836636
21,164,396,0.8936199957140996
138,124,396,0.8936419292445356
180,47,396,0.8936638627749716
124,138,396,0.8936857963054076
164,137,396,0.8937077298358436
18,56,396,0.8937296633662796
137,164,396,0.8937515968967156
47,180,396,0.8937735304271516
109,141,396,0.8937954639575877
56,18,396,0.8938173974880237
116,8,396,0.8938393310184597
105,116,395,0.8938612091611926
51,165,395,0.8938830873039254
12,72,395,0.8939049654466583
85,197,395,0.8939268435893912
35,25,395,0.8939487217321241
156,142,395,0.893970599874857
142,156,395,0.89399247801759
164,3,395,0.8940143561603228
116,105,395,0.8940362343030557
105,47,395,0.8940581124457886
47,105,395,0.8940799905885215
18,24,395,0.8941018687312544
195,48,394,0.8941236914862841
28,146,394,0.8941455142413139
179,64,394,0.8941673369963437
64,179,394,0.8941891597513735
146,28,394,0.8942109825064032
22,128,394,0.894232805261433
117,8,394,0.8942546280164628
172,34,394,0.8942764507714925
25,157,394,0.8942982735265224
59,44,394,0.8943200962815521
33,57,394,0.8943419190365819
160,113,394,0.8943637417916116
201,38,394,0.8943855645466414
157,25,394,0.8944073873016711
8,117,394,0.894429210056701
38,64,394,0.8944510328117307
59,106,393,0.8944728001790574
169,2,393,0.894494567546384
189,15,393,0.8945163349137106
147,15,393,0.8945381022810374
186,5,393,0.894559869648364
15,147,393,0.8945816370156906
16,196,393,0.8946034043830172
3,167,393,0.894625171750344
46,193,393,0.8946469391176706
47,187,393,0.8946687064849972
167,3,393,0.8946904738523239
58,180,393,0.8947122412196505
45,184,393,0.8947340085869772
180,58,393,0.8947557759543038
15,189,393,0.8947775433216305
51,126,393,0.8947993106889571
2,169,393,0.8948210780562837
5,186,393,0.8948428454236104
21,67,392,0.8948645574032339
192,47,392,0.8948862693828574
39,27,392,0.894907981362481
155,17,392,0.8949296933421045
52,6,392,0.894951405321728
12,102,392,0.8949731173013515
177,5,392,0.8949948292809751
17,155,392,0.8950165412605986
6,52,392,0.8950382532402221
102,12,392,0.8950599652198457
198,35,392,0.8950816771994692
19,55,392,0.8951033891790927
47,192,392,0.8951251011587162
5,194,392,0.8951468131383398
5,177,392,0.8951685251179633
67,21,392,0.8951902370975868
84,74,391,0.8952118936895073
22,48,391,0.8952335502814277
193,78,391,0.8952552068733481
78,193,391,0.8952768634652685
15,128,391,0.8952985200571889
25,177,391,0.8953201766491093
18,58,391,0.8953418332410297
7,50,391,0.8953634898329501
128,15,391,0.8953851464248705
26,118,391,0.895406803016791
48,22,391,0.8954284596087113
13,176,391,0.8954501162006318
58,18,391,0.8954717727925522
25,57,390,0.8954933739967694
39,72,390,0.8955149752009868
111,9,390,0.895536576405204
81,181,390,0.8955581776094214
39,49,390,0.8955797788136386
9,111,390,0.8956013800178559
64,58,390,0.8956229812220732
57,25,390,0.8956445824262904
186,37,389,0.8956661282428047
48,10,389,0.8956876740593188
76,26,389,0.895709219875833
21,178,389,0.8957307656923471
178,21,389,0.8957523115088613
80,20,389,0.8957738573253754
101,57,389,0.8957954031418897
182,10,389,0.8958169489584038
75,153,389,0.895838494774918
11,28,388,0.895859985203729
49,146,388,0.8958814756325401
174,144,388,0.8959029660613511
110,3,388,0.8959244564901622
43,17,388,0.8959459469189731
121,26,388,0.8959674373477842
146,49,388,0.8959889277765952
141,1,388,0.8960104182054063
108,14,388,0.8960319086342173
119,106,388,0.8960533990630284
106,119,388,0.8960748894918394
14,108,388,0.8960963799206505
15,156,388,0.8961178703494616
197,152,388,0.8961393607782726
17,43,388,0.8961608512070836
144,174,388,0.8961823416358946
123,102,387,0.8962037766770026
28,167,387,0.8962252117181105
167,28,387,0.8962466467592184
107,2,387,0.8962680818003264
102,123,387,0.8962895168414342
126,144,387,0.8963109518825422
42,5,386,0.8963323315359469
84,11,386,0.8963537111893518
9,76,386,0.8963750908427566
12,192,386,0.8963964704961613
198,205,386,0.8964178501495662
31,24,386,0.896439229802971
141,172,386,0.8964606094563757
112,141,385,0.8964819337220775
100,120,385,0.8965032579877792
142,126,385,0.8965245822534809
19,9,385,0.8965459065191825
170,163,385,0.8965672307848842
26,11,385,0.8965885550505859
58,48,385,0.8966098793162876
163,170,385,0.8966312035819892
132,1,385,0.8966525278476909
48,58,385,0.8966738521133926
120,100,385,0.8966951763790942
155,170,385,0.8967165006447959
170,155,385,0.8967378249104976
145,158,384,0.8967590937884962
81,190,384,0.8967803626664947
188,41,384,0.8968016315444933
56,17,384,0.8968229004224919
190,81,384,0.8968441693004904
79,16,384,0.896865438178489
9,192,384,0.8968867070564875
41,188,384,0.8969079759344861
162,15,384,0.8969292448124847
37,202,384,0.8969505136904832
176,47,384,0.8969717825684818
193,26,383,0.8969929960587772
50,9,383,0.8970142095490726
17,27,383,0.8970354230393681
47,181,383,0.8970566365296635
27,17,383,0.897077850019959
102,2,383,0.8970990635102544
180,13,383,0.8971202770005499
128,8,383,0.8971414904908452
28,172,383,0.8971627039811407
108,44,383,0.8971839174714361
111,33,383,0.8972051309617316
2,75,383,0.897226344452027
75,2,383,0.8972475579423225
83,45,383,0.8972687714326179
11,43,383,0.8972899849229133
33,111,383,0.8973111984132087
13,180,383,0.8973324119035042
172,28,383,0.8973536253937996
21,43,382,0.897374783496392
3,178,382,0.8973959415989843
178,3,382,0.8974170997015766
203,4,382,0.8974382578041689
14,201,382,0.8974594159067613
81,45,382,0.8974805740093535
153,186,382,0.8975017321119458
106,19,382,0.8975228902145381
9,195,382,0.8975440483171305
189,170,382,0.8975652064197228
170,189,382,0.8975863645223151
21,75,382,0.8976075226249074
195,9,382,0.8976286807274998
13,58,382,0.8976498388300921
184,35,381,0.8976709415449813
45,185,381,0.8976920442598705
158,154,381,0.8977131469747597
128,22,381,0.8977342496896489
188,7,381,0.8977553524045381
195,201,381,0.8977764551194273
42,28,381,0.8977975578343165
176,13,381,0.8978186605492057
179,39,381,0.8978397632640949
7,188,381,0.8978608659789841
38,140,381,0.8978819686938733
197,202,381,0.8979030714087625
4,61,381,0.8979241741236516
39,179,381,0.8979452768385408
56,109,381,0.89796637955343
39,192,380,0.8979874268806161
82,32,380,0.8980084742078022
50,53,380,0.8980295215349883
162,51,380,0.8980505688621743
135,113,380,0.8980716161893604
32,82,380,0.8980926635165465
138,158,380,0.8981137108437325
192,39,380,0.8981347581709186
152,178,380,0.8981558054981047
35,45,380,0.8981768528252907
16,155,380,0.8981979001524768
113,101,380,0.8982189474796629
6,203,379,0.8982399394191458
101,32,379,0.8982609313586288
38,20,379,0.8982819232981117
154,15,379,0.8983029152375946
20,38,379,0.8983239071770777
6,200,379,0.8983448991165606
203,193,379,0.8983658910560436
100,25,379,0.8983868829955265
25,100,379,0.8984078749350094
203,6,379,0.8984288668744924
107,101,378,0.8984498034262722
42,201,378,0.898470739978052
113,203,378,0.8984916765298319
27,37,378,0.8985126130816117
201,42,378,0.8985335496333916
111,51,378,0.8985544861851714
203,113,378,0.8985754227369512
37,27,378,0.898596359288731
152,149,378,0.8986172958405109
207,198,378,0.8986382323922907
131,110,378,0.8986591689440705
58,161,378,0.8986801054958504
161,58,378,0.8987010420476302
43,57,378,0.89872197859941
101,107,378,0.8987429151511899
59,42,377,0.8987637963152666
122,20,377,0.8987846774793433
42,59,377,0.89880555864342
177,193,377,0.8988264398074968
68,39,377,0.8988473209715734
4,40,377,0.8988682021356501
193,177,377,0.8988890832997268
179,44,377,0.8989099644638036
123,16,377,0.8989308456278803
206,37,377,0.898951726791957
42,72,376,0.8989725525683305
72,42,376,0.8989933783447042
153,187,376,0.8990142041210777
36,26,376,0.8990350298974513
23,46,376,0.899055855673825
195,85,376,0.8990766814501985
187,153,376,0.8990975072265721
52,43,376,0.8991183330029456
7,184,376,0.8991391587793193
153,53,376,0.8991599845556929
20,64,376,0.8991808103320664
46,80,376,0.8992016361084401
184,7,376,0.8992224618848136
10,65,376,0.8992432876611872
5,74,376,0.8992641134375609
26,69,376,0.8992849392139344
198,51,376,0.899305764990308
2,123,376,0.8993265907666815
85,195,376,0.8993474165430552
80,46,376,0.8993682423194288
7,125,376,0.8993890680958023
65,10,376,0.899409893872176
198,26,376,0.8994307196485495
153,163,376,0.8994515454249231
182,45,375,0.8994723158135935
32,140,375,0.8994930862022641
148,25,375,0.8995138565909345
193,85,375,0.899534626979605
49,85,375,0.8995553973682754
156,38,375,0.8995761677569459
38,156,375,0.8995969381456164
199,47,375,0.8996177085342868
196,179,375,0.8996384789229573
4,84,375,0.8996592493116278
161,174,374,0.8996799643125951
35,164,374,0.8997006793135625
174,161,374,0.8997213943145298
35,53,374,0.8997421093154971
3,149,374,0.8997628243164645
49,56,374,0.8997835393174318
147,170,374,0.8998042543183992
56,49,374,0.8998249693193665
172,190,374,0.8998456843203338
188,34,374,0.8998663993213012
44,25,374,0.8998871143222685
142,163,374,0.899907829323236
57,178,374,0.8999285443242033
190,172,374,0.8999492593251707
164,35,374,0.899969974326138
149,3,374,0.8999906893271054
144,15,374,0.9000114043280727
15,144,374,0.90003211932904
178,57,374,0.9000528343300074
126,25,374,0.9000735493309747
10,75,373,0.900094208944239
183,177,373,0.9001148685575031
122,112,373,0.9001355281707674
184,43,373,0.9001561877840316
29,7,373,0.9001768473972959
177,183,373,0.90019750701056
46,202,373,0.9002181666238243
4,18,373,0.9002388262370885
7,29,373,0.9002594858503528
75,193,373,0.9002801454636169
152,9,373,0.9003008050768811
36,179,373,0.9003214646901454
49,84,373,0.9003421243034097
75,10,373,0.9003627839166739
109,63,373,0.900383443529938
186,193,373,0.9004041031432023
193,75,373,0.9004247627564665
133,5,373,0.9004454223697308
7,148,372,0.9004660265952918
6,66,372,0.900486630820853
143,25,372,0.9005072350464141
28,76,372,0.9005278392719752
44,30,372,0.9005484434975363
85,14,372,0.9005690477230974
143,57,372,0.9005896519486585
144,38,372,0.9006102561742196
67,43,372,0.9006308603997807
74,50,372,0.9006514646253417
148,7,372,0.9006720688509029
26,109,372,0.900692673076464
14,85,372,0.9007132773020251
76,28,372,0.9007338815275862
130,58,372,0.9007544857531473
58,130,372,0.9007750899787084
204,2,371,0.9007956388165664
180,4,371,0.9008161876544244
170,149,371,0.9008367364922824
35,30,371,0.9008572853301403
11,178,371,0.9008778341679983
19,139,371,0.9008983830058563
139,19,371,0.9009189318437143
4,180,371,0.9009394806815723
25,129,370,0.9009599741317271
59,160,370,0.900980467581882
160,59,370,0.9010009610320369
188,17,370,0.9010214544821917
178,203,370,0.9010419479323466
203,178,370,0.9010624413825015
156,169,370,0.9010829348326563
24,148,370,0.9011034282828112
12,201,370,0.9011239217329661
32,64,370,0.9011444151831209
64,35,370,0.9011649086332757
144,158,370,0.9011854020834306
205,7,370,0.9012058955335854
148,24,370,0.9012263889837403
169,156,370,0.9012468824338952
35,64,370,0.90126737588405
17,188,370,0.9012878693342049
199,46,369,0.9013083073966567
66,17,369,0.9013287454591083
17,144,369,0.9013491835215601
149,137,369,0.9013696215840119
40,192,369,0.9013900596464636
17,66,369,0.9014104977089153
144,17,369,0.9014309357713671
56,40,369,0.9014513738338188
195,7,369,0.9014718118962706
13,105,369,0.9014922499587223
51,22,369,0.901512688021174
45,58,369,0.9015331260836258
46,199,369,0.9015535641460776
12,159,369,0.9015740022085292
45,21,369,0.901594440270981
66,58,369,0.9016148783334328
7,195,369,0.9016353163958845
105,13,369,0.9016557544583362
137,149,369,0.901676192520788
192,40,369,0.9016966305832397
58,45,369,0.9017170686456915
5,105,368,0.90173745132044
41,186,368,0.9017578339951887
4,78,368,0.9017782166699373
78,17,368,0.901798599344686
105,5,368,0.9018189820194346
56,164,368,0.9018393646941831
10,78,368,0.9018597473689318
3,188,368,0.9018801300436804
103,113,368,0.901900512718429
46,5,368,0.9019208953931777
78,4,368,0.9019412780679262
186,41,368,0.9019616607426749
78,10,368,0.9019820434174235
188,3,368,0.9020024260921721
17,193,368,0.9020228087669208
110,139,368,0.9020431914416693
139,110,368,0.902063574116418
17,78,368,0.9020839567911666
164,56,368,0.9021043394659152
57,49,367,0.9021246667529607
186,192,367,0.9021449940400063
189,85,367,0.9021653213270517
26,192,367,0.9021856486140972
192,26,367,0.9022059759011427
157,41,367,0.9022263031881882
179,192,367,0.9022466304752337
13,198,367,0.9022669577622792
45,53,367,0.9022872850493246
139,8,367,0.9023076123363701
41,157,367,0.9023279396234157
27,12,367,0.9023482669104612
192,186,367,0.9023685941975067
12,27,367,0.9023889214845522
49,57,367,0.9024092487715977
85,189,367,0.9024295760586432
6,139,366,0.9024498479579856
20,155,366,0.902470119857328
200,85,366,0.9024903917566703
85,200,366,0.9025106636560126
77,82,366,0.902530935555355
9,168,366,0.9025512074546974
200,41,366,0.9025714793540398
59,137,366,0.9025917512533822
20,144,366,0.9026120231527246
35,28,366,0.9026322950520669
146,24,366,0.9026525669514093
139,6,366,0.9026728388507517
24,146,366,0.9026931107500941
168,9,366,0.9027133826494365
137,59,366,0.9027336545487789
167,82,366,0.9027539264481211
163,143,366,0.9027741983474635
36,191,366,0.9027944702468059
41,200,366,0.9028147421461483
144,20,366,0.9028350140454907
155,20,366,0.9028552859448331
128,110,366,0.9028755578441755
7,115,366,0.9028958297435178
12,180,365,0.9029160462551571
68,77,365,0.9029362627667963
4,190,365,0.9029564792784356
47,27,365,0.9029766957900749
180,12,365,0.9029969123017141
77,68,365,0.9030171288133534
59,103,365,0.9030373453249926
34,44,365,0.9030575618366319
103,59,365,0.9030777783482711
9,189,365,0.9030979948599104
46,61,365,0.9031182113715497
190,4,365,0.9031384278831889
31,158,365,0.9031586443948282
27,47,365,0.9031788609064674
150,2,365,0.9031990774181067
59,43,364,0.9032192385420428
188,21,364,0.9032393996659789
110,161,364,0.9032595607899151
43,59,364,0.9032797219138512
21,188,364,0.9032998830377873
161,110,364,0.9033200441617234
20,56,364,0.9033402052856596
187,47,364,0.9033603664095957
79,50,364,0.9033805275335318
58,152,364,0.903400688657468
7,180,363,0.903420794393701
37,25,363,0.903440900129934
3,148,363,0.9034610058661671
10,81,363,0.9034811116024001
20,82,363,0.9035012173386331
81,10,363,0.9035213230748661
190,58,363,0.9035414288110991
24,153,363,0.9035615345473321
27,57,363,0.9035816402835651
34,205,363,0.9036017460197981
148,3,363,0.9036218517560312
153,24,363,0.9036419574922642
56,10,362,0.903662007840794
20,57,362,0.9036820581893239
181,78,362,0.9037021085378538
19,169,362,0.9037221588863837
169,19,362,0.9037422092349136
198,8,362,0.9037622595834435
20,168,362,0.9037823099319734
135,124,362,0.9038023602805033
18,48,362,0.9038224106290331
5,43,362,0.903842460977563
10,56,362,0.903862511326093
78,181,362,0.9038825616746229
43,5,362,0.9039026120231527
168,20,362,0.9039226623716826
55,45,361,0.9039426573325093
176,39,361,0.9039626522933362
45,55,361,0.9039826472541629
163,5,361,0.9040026422149897
38,52,361,0.9040226371758164
135,19,361,0.9040426321366433
5,163,361,0.90406262709747
182,21,361,0.9040826220582968
39,176,361,0.9041026170191235
10,30,361,0.9041226119799504
52,38,361,0.9041426069407771
15,138,361,0.9041626019016038
138,15,361,0.9041825968624306
125,58,360,0.9042025364355543
8,160,360,0.9042224760086779
66,184,360,0.9042424155818015
58,125,360,0.9042623551549253
157,58,360,0.9042822947280489
207,4,360,0.9043022343011725
152,57,360,0.9043221738742961
58,157,360,0.9043421134474198
198,20,360,0.9043620530205435
